corpus,file,extension,size_bytes,entropy_bits_per_byte
D1,src_sentinelobject.c,.c,6177,5.1637
D1,src_sentinelobject.c.h,.h,2240,5.2592
D1,src_sentinelobject.h,.h,606,5.2225
D1,src_seq_tests.py,.py,16104,4.6505
D1,src_sequence.rst,.rst,7032,4.8053
D1,src_server.py,.py,1103,4.8159
D1,src_set.c,.c,7783,5.0926
D1,src_set.rst,.rst,8185,4.7342
D1,src_setobject.c,.c,96762,4.9503
D1,src_setobject.c.h,.h,14921,5.2182
D1,src_setobject.h,.h,1606,5.1356
D1,src_setup.py,.py,261,4.606
D1,src_sha1module.c,.c,10271,5.3527
D1,src_sha1module.c.h,.h,5122,5.3817
D1,src_sha2module.c,.c,24891,5.3455
D1,src_sha2module.c.h,.h,15213,5.3727
D1,src_sha3module.c,.c,21169,5.3518
D1,src_sha3module.c.h,.h,9756,5.2986
D1,src_shared_memory.py,.py,19460,4.2969
D1,src_sharedctypes.py,.py,6743,4.7398
D1,src_shelve.py,.py,9914,4.5291
D1,src_shelve.rst,.rst,11532,4.674
D1,src_shift_jis.py,.py,2044,4.6806
D1,src_shift_jis_2004.py,.py,2119,4.6731
D1,src_shift_jisx0213.py,.py,2119,4.6772
D1,src_shim.c,.c,533,5.0309
D1,src_shlex.py,.py,14324,4.1401
D1,src_shlex.rst,.rst,18341,4.7344
D1,src_shutil.py,.py,62210,4.5939
D1,src_shutil.rst,.rst,37317,4.7449
D1,src_sidebar.py,.py,20870,4.554
D1,src_sigchild_ignore.py,.py,772,4.9031
D1,src_signal.py,.py,2583,4.7119
D1,src_signal.rst,.rst,28133,4.7808
D1,src_signalinterproctester.py,.py,3288,4.6348
D1,src_signalmodule.c,.c,57596,5.0919
D1,src_signalmodule.c.h,.h,23051,5.3401
D1,src_signals.py,.py,2474,4.3754
D1,src_simple.py,.py,368,4.755
D1,src_simple_interact.py,.py,6202,4.7996
D1,src_simple_server.py,.py,5432,4.8595
D1,src_simple_stmts.rst,.rst,44962,4.6684
D1,src_simpledialog.py,.py,29732,4.5556
D1,src_single.py,.py,12601,4.4245
D1,src_singlephase.py,.py,418,4.5075
D1,src_siphash.h,.h,13432,5.1876
D1,src_site.py,.py,45190,4.5413
D1,src_site.rst,.rst,20009,4.7553
D1,src_slice.rst,.rst,4776,4.8597
D1,src_sliceobject.c,.c,22229,4.5956
D1,src_sliceobject.h,.h,2178,4.8933
D1,src_slots.c,.c,14003,4.4937
D1,src_slots.h,.h,1446,5.2964
D1,src_slots.rst,.rst,7648,4.8653
D1,src_slots_generated.c,.c,2801,4.4401
D1,src_slots_generated.h,.h,3482,5.0506
D1,src_smelly.py,.py,6164,4.8793
D1,src_smtpd.py,.py,31688,4.5562
D1,src_smtpd.rst,.rst,635,4.8282
D1,src_smtplib.py,.py,45014,4.4988
D1,src_smtplib.rst,.rst,24558,4.7514
D1,src_sndhdr.rst,.rst,720,4.819
D1,src_snippets.py,.py,56618,4.6538
D1,src_socket.py,.py,38788,4.597
D1,src_socket.rst,.rst,91897,4.8931
D1,src_socket_helper.py,.py,14224,4.7181
D1,src_socketmodule.c,.c,281882,5.0179
D1,src_socketmodule.c.h,.h,15490,5.2692
D1,src_socketmodule.h,.h,10724,5.2347
D1,src_sockets.rst,.rst,18775,4.6492
D1,src_socketserver.py,.py,29203,4.5457
D1,src_socketserver.rst,.rst,26379,4.7059
D1,src_soft-deprecations.rst,.rst,984,4.7268
D1,src_sorting.rst,.rst,14563,4.8998
D1,src_sorting_animate.py,.py,5112,4.6202
D1,src_sortperf.py,.py,6067,4.879
D1,src_source.py,.py,1784,4.4514
D1,src_spam.py,.py,104,4.3837
D1,src_spammodule-01.c,.c,1293,5.1869
D1,src_spawn.py,.py,1549,4.5553
D1,src_specialize.c,.c,114277,5.0747
D1,src_split.h,.h,11680,4.6852
D1,src_spwd.rst,.rst,667,4.7984
D1,src_sqlite3.py,.py,4504,4.7247
D1,src_sqlite3.rst,.rst,93585,4.7586
D1,src_squeezer.py,.py,13179,4.4747
D1,src_sre.c,.c,109301,5.071
D1,src_sre.c.h,.h,48181,5.1766
D1,src_sre.h,.h,4038,4.9321
D1,src_sre_constants.h,.h,4633,5.001
D1,src_sre_lib.h,.h,66621,4.5661
D1,src_sre_targets.h,.h,1827,4.7571
D1,src_ssl.py,.py,55748,4.7524
D1,src_ssl.rst,.rst,113371,4.8907
D1,src_ssl_servers.py,.py,7500,4.6116
D1,src_sslproto.py,.py,33649,4.4496
D1,src_ssltests.py,.py,1072,4.6123
D1,src_stable.rst,.rst,16303,4.9395
D1,src_stable_abi.py,.py,26498,4.7459
D1,src_stack.py,.py,31203,4.451
D1,src_stack_collector.py,.py,34044,4.4377
D1,src_stacklevel.py,.py,607,4.5213
D1,src_stackrefs.c,.c,10554,4.9976
D1,src_stackviewer.py,.py,4165,4.5139
D1,src_staggered.py,.py,7023,4.3381
D1,src_stat.py,.py,6939,5.1434
D1,src_stat.rst,.rst,11644,4.9791
D1,src_state.c,.c,4371,4.8409
D1,src_state.h,.h,5883,4.7745
D1,src_statement.c,.c,6844,4.7708
D1,src_statement.h,.h,1443,4.8348
D1,src_static.c,.c,1318,4.8798
D1,src_statistics.py,.py,64035,4.8102
D1,src_statistics.rst,.rst,43567,4.8268
D1,src_stats.c,.c,18450,4.9765
D1,src_statusbar.py,.py,1526,4.7186
D1,src_stdlib.rst,.rst,11411,4.883
D1,src_stdlib2.rst,.rst,15174,4.8847
D1,src_stdlib_module_names.h,.h,3898,4.4538
D1,src_stdtypes.rst,.rst,251705,4.6849
D1,src_stgdict.c,.c,24732,4.7629
D1,src_strace_helper.py,.py,7352,4.6396
D1,src_strategies.py,.py,1948,4.6494
D1,src_streams.py,.py,29020,4.3372
D1,src_string.c,.c,22754,4.423
D1,src_string.rst,.rst,45722,4.7236
D1,src_string.templatelib.rst,.rst,12192,4.6105
D1,src_string_parser.c,.c,11153,4.606
D1,src_string_parser.h,.h,252,5.0432
D1,src_string_table.py,.py,1494,4.1352
D1,src_string_tests.py,.py,76868,4.697
D1,src_string_tokenizer.c,.c,4419,4.7416
D1,src_stringdefs.h,.h,1223,5.1459
D1,src_stringio.c,.c,32459,5.0671
D1,src_stringio.c.h,.h,16040,5.304
D1,src_stringprep.py,.py,13189,4.914
D1,src_stringprep.rst,.rst,4168,4.7943
D1,src_struct.py,.py,300,4.5018
D1,src_struct.rst,.rst,27208,4.7954
D1,src_struct_str_ann.py,.py,357,4.5361
D1,src_structmember.c,.c,13696,4.842
D1,src_structmember.h,.h,1702,5.0876
D1,src_structseq.c,.c,24664,4.8752
D1,src_structseq.c.h,.h,2114,5.2818
D1,src_structseq.h,.h,988,5.1383
D1,src_structures.rst,.rst,31560,4.9831
D1,src_strutil.py,.py,1346,3.9083
D1,src_stubs.py,.py,243,4.3482
D1,src_subinterpreters.rst,.rst,19398,4.666
D1,src_sublist.c,.c,1886,5.1709
D1,src_submodule.py,.py,54,4.0225
D1,src_submodule1.py,.py,74,4.564
D1,src_submodule2.py,.py,0,0.0
D1,src_subpackage.py,.py,81,4.497
D1,src_subpackage2.py,.py,52,4.1663
D1,src_subprocess.c,.c,13185,4.7603
D1,src_subprocess.py,.py,103022,4.4229
D1,src_subprocess.rst,.rst,61998,4.799
D1,src_subprocess_runner.py,.py,2894,4.8031
D1,src_suggestions.c,.c,6536,4.8014
D1,src_suite.py,.py,14633,4.0478
D1,src_summarize_stats.py,.py,54795,4.3125
D1,src_sunau.rst,.rst,530,4.8514
D1,src_superseded.rst,.rst,1066,4.5525
D1,src_support.py,.py,4192,4.5644
D1,src_symtable.c,.c,117267,4.7953
D1,src_symtable.py,.py,13885,4.6445
D1,src_symtable.rst,.rst,9293,4.6004
D1,src_symtablemodule.c,.c,5948,5.0411
D1,src_symtablemodule.c.h,.h,3242,5.2296
D1,src_synchronization.rst,.rst,11580,4.8827
D1,src_synchronize.py,.py,12710,4.5034
D1,src_syntax_warnings.py,.py,444,4.7444
D1,src_sys.c,.c,3380,5.0437
D1,src_sys.monitoring.rst,.rst,13946,4.9279
D1,src_sys.rst,.rst,91064,4.6857
D1,src_sys_path_init.rst,.rst,6690,4.7519
D1,src_sysconfig.rst,.rst,16692,4.8973
D1,src_syslog.rst,.rst,6384,4.8381
D1,src_syslogmodule.c,.c,13504,5.24
D1,src_syslogmodule.c.h,.h,7628,5.2297
D1,src_sysmodule.c,.c,136104,5.0822
D1,src_sysmodule.c.h,.h,62639,5.3154
D1,src_sysmodule.h,.h,1160,5.3921
D1,src_systray.py,.py,5053,4.3856
D1,src_table-file.py,.py,4511,4.1993
D1,src_tables.py,.py,12166,4.2594
D1,src_tabnanny.py,.py,12092,4.4898
D1,src_tabnanny.rst,.rst,1842,4.6589
D1,src_tarfile.py,.py,123782,4.6296
D1,src_tarfile.rst,.rst,54674,4.7712
D1,src_target.h,.h,15740,4.6621
D1,src_target_generator.py,.py,4016,5.0948
D1,src_taskgroups.py,.py,12372,4.1242
D1,src_tasks.py,.py,41636,4.4157
D1,src_telnetlib.rst,.rst,686,4.8073
D1,src_tempfile.py,.py,34612,4.4434
D1,src_tempfile.rst,.rst,20849,4.6262
D1,src_template.c,.c,5634,5.2684
D1,src_template.py,.py,631,4.52
D1,src_templatelib.py,.py,989,4.4973
D1,src_templateobject.c,.c,12577,4.9348
D1,src_terminfo.py,.py,18938,4.8326
D1,src_termios.c,.c,32174,5.363
D1,src_termios.c.h,.h,8629,5.1701
D1,src_termios.rst,.rst,4455,4.8015
D1,src_test.py,.py,3638,4.8733
D1,src_test.rst,.rst,62773,4.7382
D1,src_test___all__.py,.py,5359,4.2516
D1,src_test___loader__.py,.py,794,4.6723
D1,src_test___package__.py,.py,5492,4.6078
D1,src_test__colorize.py,.py,8569,4.6648
D1,src_test__encoded_words.py,.py,7292,4.6863
D1,src_test__header_value_parser.py,.py,150473,4.4357
D1,src_test__interpchannels.py,.py,66444,4.4286
D1,src_test__interpreters.py,.py,36104,4.3248
D1,src_test__locale.py,.py,16331,4.6996
D1,src_test__opcode.py,.py,6287,4.645
D1,src_test__osx_support.py,.py,14197,4.7985
D1,src_test_abc.py,.py,26048,4.0925
D1,src_test_abstract.py,.py,47501,4.7627
D1,src_test_abstract_numbers.py,.py,6072,4.4171
D1,src_test_advanced.py,.py,8036,4.4598
D1,src_test_aligned_structures.py,.py,18178,4.0193
D1,src_test_android.py,.py,19212,4.3613
D1,src_test_annotationlib.py,.py,85202,4.4707
D1,src_test_anon.py,.py,3242,4.225
D1,src_test_api.py,.py,89873,4.3772
D1,src_test_apple.py,.py,4917,4.5843
D1,src_test_argparse.py,.py,299409,4.7783
D1,src_test_array.py,.py,65241,4.6545
D1,src_test_array_in_pointer.py,.py,1837,4.6755
D1,src_test_arrays.py,.py,9929,4.6282
D1,src_test_as_completed.py,.py,4353,4.6312
D1,src_test_as_parameter.py,.py,7863,4.7171
D1,src_test_asdl_parser.py,.py,4750,4.5903
D1,src_test_asian_codecs.py,.py,5538,5.1801
D1,src_test_assertions.py,.py,17761,4.2679
D1,src_test_ast.py,.py,154773,4.4611
D1,src_test_async.py,.py,31103,4.5902
D1,src_test_async_case.py,.py,17894,4.3458
D1,src_test_asyncgen.py,.py,61784,4.1654
D1,src_test_atexit.py,.py,7403,4.3611
D1,src_test_audit.py,.py,11854,4.6434
D1,src_test_augassign.py,.py,8194,4.0979
D1,src_test_autocomplete.py,.py,11398,4.608
D1,src_test_autocomplete_w.py,.py,752,4.6128
D1,src_test_autoexpand.py,.py,4793,4.4977
D1,src_test_backtrace.py,.py,5158,4.6334
D1,src_test_backup.py,.py,5769,4.6916
D1,src_test_bar.py,.py,115,4.1817
D1,src_test_base64.py,.py,68915,5.0859
D1,src_test_base_events.py,.py,94923,4.6217
D1,src_test_baseexception.py,.py,8195,4.3475
D1,src_test_bdb.py,.py,46957,4.3555
D1,src_test_bigaddrspace.py,.py,2996,4.4534
D1,src_test_bigmem.py,.py,48215,4.6736
D1,src_test_binary_format.py,.py,66842,4.5213
D1,src_test_binascii.py,.py,75395,4.8958
D1,src_test_binop.py,.py,14913,4.6065
D1,src_test_bisect.py,.py,17404,4.5614
D1,src_test_bitfields.py,.py,20960,4.3799
D1,src_test_blocking.py,.py,8430,4.4596
D1,src_test_bool.py,.py,15107,4.4764
D1,src_test_break.py,.py,11302,4.3639
D1,src_test_browser.py,.py,8677,4.706
D1,src_test_buffer.py,.py,185467,4.6323
D1,src_test_buffered_proto.py,.py,2419,4.4882
D1,src_test_bufferedio.py,.py,59497,4.5818
D1,src_test_buffers.py,.py,2650,4.6819
D1,src_test_build_details.py,.py,8987,4.6068
D1,src_test_builtin.py,.py,124521,4.5812
D1,src_test_bytearray.py,.py,7425,4.8387
D1,src_test_bytes.py,.py,118296,4.7519
D1,src_test_byteswap.py,.py,17050,4.6584
D1,src_test_bz2.py,.py,48715,4.7294
D1,src_test_c_locale_coercion.py,.py,22291,4.6498
D1,src_test_c_parser.py,.py,20347,4.7212
D1,src_test_c_simple_type_meta.py,.py,13862,4.4065
D1,src_test_c_stack_unwind.py,.py,14651,4.5107
D1,src_test_caching.py,.py,3942,4.5348
D1,src_test_calendar.py,.py,66399,5.0158
D1,src_test_call.py,.py,43373,4.7673
D1,src_test_callbacks.py,.py,11853,4.7458
D1,src_test_calltip.py,.py,14030,4.6312
D1,src_test_calltip_w.py,.py,715,4.6187
D1,src_test_capi.py,.py,1545,4.6277
D1,src_test_capsule.py,.py,7875,4.5638
D1,src_test_case.py,.py,104078,4.5354
D1,src_test_case_sensitivity.py,.py,3179,4.6434
D1,src_test_cases.c.h,.h,601094,4.4312
D1,src_test_cast.py,.py,3907,4.6502
D1,src_test_cfuncs.py,.py,8712,4.7492
D1,src_test_cfunction.py,.py,3008,4.5463
D1,src_test_cfunction_full.py,.py,1039,4.7348
D1,src_test_channels.py,.py,20831,4.5305
D1,src_test_charmapcodec.py,.py,1870,4.683
D1,src_test_checkretval.py,.py,1117,4.7035
D1,src_test_children.py,.py,37138,4.4696
D1,src_test_class.py,.py,31309,4.4993
D1,src_test_cli.py,.py,17946,4.7462
D1,src_test_clinic.py,.py,191184,4.3652
D1,src_test_cmath.py,.py,23751,4.6003
D1,src_test_cmd.py,.py,9402,4.6967
D1,src_test_cmd_line.py,.py,60858,4.6804
D1,src_test_cmd_line_script.py,.py,38787,4.4993
D1,src_test_code.py,.py,53595,4.4165
D1,src_test_code_module.py,.py,15028,4.5924
D1,src_test_codeccallbacks.py,.py,53058,4.5861
D1,src_test_codecencodings_cn.py,.py,4046,4.9828
D1,src_test_codecencodings_hk.py,.py,723,4.9404
D1,src_test_codecencodings_iso2022.py,.py,3829,5.1077
D1,src_test_codecencodings_jp.py,.py,5033,5.0381
D1,src_test_codecencodings_kr.py,.py,3097,4.8369
D1,src_test_codecencodings_tw.py,.py,703,4.885
D1,src_test_codecmaps_cn.py,.py,772,4.9411
D1,src_test_codecmaps_hk.py,.py,401,4.9156
D1,src_test_codecmaps_jp.py,.py,1804,5.0323
D1,src_test_codecmaps_kr.py,.py,1225,5.11
D1,src_test_codecmaps_tw.py,.py,732,4.9306
D1,src_test_codecontext.py,.py,16509,4.4572
D1,src_test_codecs.py,.py,172982,4.8384
D1,src_test_codeop.py,.py,11940,4.645
D1,src_test_collections.py,.py,99825,4.5343
D1,src_test_collectors.py,.py,127986,4.5136
D1,src_test_colorchooser.py,.py,2340,4.6613
D1,src_test_colorizer.py,.py,24377,4.7427
D1,src_test_colorsys.py,.py,5078,4.2653
D1,src_test_compare.py,.py,18388,4.4158
D1,src_test_compatibilty_files.py,.py,3177,4.5297
D1,src_test_compile.py,.py,111127,4.514
D1,src_test_compileall.py,.py,53233,4.6031
D1,src_test_compiler_assemble.py,.py,5117,4.4494
D1,src_test_compiler_codegen.py,.py,8581,4.3072
D1,src_test_complex.py,.py,47011,4.7751
D1,src_test_complexity.py,.py,3367,4.604
D1,src_test_compute_changes.py,.py,5245,4.6225
D1,src_test_config.py,.py,19272,4.3723
D1,src_test_config_key.py,.py,11818,4.6607
D1,src_test_configdialog.py,.py,57971,4.6755
D1,src_test_configparser.py,.py,96061,4.6572
D1,src_test_contains.py,.py,3657,4.2926
D1,src_test_contentmanager.py,.py,38486,4.8698
D1,src_test_contents.py,.py,875,4.5509
D1,src_test_context.py,.py,39759,4.5375
D1,src_test_contextlib.py,.py,52364,4.3745
D1,src_test_contextlib_async.py,.py,31686,4.3428
D1,src_test_copy.py,.py,32504,4.3356
D1,src_test_copyreg.py,.py,4596,4.475
D1,src_test_core.py,.py,265538,4.661
D1,src_test_coroutines.py,.py,72847,4.1501
D1,src_test_cprofile.py,.py,1555,4.5241
D1,src_test_critical_sections.c,.c,15839,5.2122
D1,src_test_crossinterp.py,.py,49466,4.7116
D1,src_test_csv.py,.py,85764,4.6764
D1,src_test_ctypes.py,.py,349,4.8868
D1,src_test_curses.py,.py,141071,4.6711
D1,src_test_custom.py,.py,1305,4.5545
D1,src_test_data.py,.py,1703,4.8603
D1,src_test_datetime.py,.py,2874,4.2177
D1,src_test_dbapi.py,.py,78732,4.7077
D1,src_test_dbm.py,.py,11318,4.5537
D1,src_test_dbm_dumb.py,.py,15025,4.4277
D1,src_test_dbm_gnu.py,.py,8443,4.6456
D1,src_test_dbm_ndbm.py,.py,6618,4.6113
D1,src_test_dbm_sqlite3.py,.py,11416,4.6566
D1,src_test_deadlock.py,.py,13266,4.5868
D1,src_test_debugger.py,.py,10018,4.6393
D1,src_test_debugger_r.py,.py,1001,4.8292
D1,src_test_debugobj.py,.py,1668,4.7468
D1,src_test_debugobj_r.py,.py,567,4.7946
D1,src_test_decimal.py,.py,233114,4.7033
D1,src_test_decode.py,.py,7508,4.7488
D1,src_test_decorators.py,.py,11298,4.5094
D1,src_test_default.py,.py,1356,4.3252
D1,src_test_defaultdict.py,.py,7961,4.5625
D1,src_test_defect_handling.py,.py,13709,4.7563
D1,src_test_delattr.py,.py,588,4.4667
D1,src_test_delegator.py,.py,1611,4.559
D1,src_test_deque.py,.py,35421,4.449
D1,src_test_descr.py,.py,225714,4.4255
D1,src_test_descrtut.py,.py,11785,4.623
D1,src_test_devpoll.py,.py,5044,4.5839
D1,src_test_dict.py,.py,69251,4.4676
D1,src_test_dict_watcher.py,.py,2989,4.4922
D1,src_test_dictcomps.py,.py,7099,4.4753
D1,src_test_dictviews.py,.py,15770,4.6126
D1,src_test_difflib.py,.py,27835,4.83
D1,src_test_dis.py,.py,115945,4.6782
D1,src_test_discover.py,.py,4321,4.6838
D1,src_test_discovery.py,.py,36799,4.4575
D1,src_test_dlerror.py,.py,6851,4.6784
D1,src_test_dllist.py,.py,1845,4.7699
D1,src_test_dnd.py,.py,7241,4.6153
D1,src_test_doctest.py,.py,133872,4.8506
D1,src_test_doctest2.py,.py,2541,4.3971
D1,src_test_docxmlrpc.py,.py,9319,4.6693
D1,src_test_dtrace.py,.py,19103,4.7637
D1,src_test_dump.py,.py,10210,4.7115
D1,src_test_dynamic.py,.py,6396,4.5343
D1,src_test_dynamicclassattribute.py,.py,10081,4.5426
D1,src_test_eager_task_factory.py,.py,17433,4.4597
D1,src_test_editmenu.py,.py,2641,4.3917
D1,src_test_editor.py,.py,8356,4.0766
D1,src_test_eintr.py,.py,648,4.6003
D1,src_test_email.py,.py,239795,5.0665
D1,src_test_embed.py,.py,87623,4.6737
D1,src_test_emscripten.py,.py,874,4.5064
D1,src_test_encode_basestring_ascii.py,.py,2415,5.2246
D1,src_test_ensurepip.py,.py,13487,4.7573
D1,src_test_enum.py,.py,208212,4.62
D1,src_test_enumerate.py,.py,10371,4.5103
D1,src_test_eof.py,.py,8372,4.532
D1,src_test_epoll.py,.py,10392,4.6657
D1,src_test_errno.py,.py,967,4.4536
D1,src_test_error.py,.py,3746,4.6216
D1,src_test_eval.py,.py,3622,4.3994
D1,src_test_eval_code_ex.py,.py,4805,4.6244
D1,src_test_eventqueue.py,.py,6336,4.7024
D1,src_test_events.py,.py,124329,4.5754
D1,src_test_except_star.py,.py,41917,4.3201
D1,src_test_exception_group.py,.py,39768,4.5231
D1,src_test_exception_hierarchy.py,.py,7932,4.5462
D1,src_test_exception_variations.py,.py,14643,3.8826
D1,src_test_exceptions.py,.py,103564,4.3884
D1,src_test_extcall.py,.py,19202,4.7023
D1,src_test_extensions.py,.py,15832,4.627
D1,src_test_external_inspection.py,.py,148047,3.8922
D1,src_test_factory.py,.py,13548,4.7307
D1,src_test_fail.py,.py,10733,4.7271
D1,src_test_fancycompleter.py,.py,9328,4.6247
D1,src_test_faulthandler.py,.py,39415,4.4573
D1,src_test_fcntl.py,.py,11298,4.8279
D1,src_test_file.py,.py,12813,4.3984
D1,src_test_file_eintr.py,.py,11278,4.5123
D1,src_test_file_loader.py,.py,23998,4.459
D1,src_test_filecmp.py,.py,16411,4.536
D1,src_test_filedialog.py,.py,8397,4.6345
D1,src_test_fileinput.py,.py,39776,4.5727
D1,src_test_fileio.py,.py,27340,4.4761
D1,src_test_filelist.py,.py,816,4.4988
D1,src_test_files.py,.py,5675,4.7214
D1,src_test_fileutils.py,.py,981,4.4685
D1,src_test_finalization.py,.py,16255,4.3171
D1,src_test_find.py,.py,8362,4.6201
D1,src_test_finder.py,.py,8432,4.6616
D1,src_test_first_sets.py,.py,8257,4.2722
D1,src_test_float.py,.py,72346,4.8764
D1,src_test_flufl.py,.py,2939,4.7863
D1,src_test_fnmatch.py,.py,14851,4.7083
D1,src_test_font.py,.py,15654,4.5531
D1,src_test_fontchooser.py,.py,5723,4.5427
D1,src_test_foo.py,.py,115,4.1817
D1,src_test_fork1.py,.py,3660,4.1975
D1,src_test_format.py,.py,40947,4.8571
D1,src_test_fractions.py,.py,74465,4.8042
D1,src_test_frame.py,.py,29346,4.3875
D1,src_test_free_threading.py,.py,9546,4.4235
D1,src_test_freeze.py,.py,1406,4.7057
D1,src_test_frombuffer.py,.py,5422,4.7477
D1,src_test_fromlist.py,.py,7639,4.5578
D1,src_test_frozen.py,.py,2307,4.484
D1,src_test_frozenmain.h,.h,1990,3.4609
D1,src_test_frozenmain.py,.py,461,4.8773
D1,src_test_fstring.py,.py,75742,4.5986
D1,src_test_ftplib.py,.py,46007,4.7009
D1,src_test_func_annotations.py,.py,2670,4.6226
D1,src_test_funcattrs.py,.py,18871,4.4841
D1,src_test_funcptr.py,.py,5760,4.8314
D1,src_test_function.py,.py,12875,4.5176
D1,src_test_functional.py,.py,9250,4.4258
D1,src_test_functions.py,.py,3134,4.5499
D1,src_test_functiontestcase.py,.py,5693,4.4401
D1,src_test_functools.py,.py,144222,4.6176
D1,src_test_future.py,.py,20103,4.6545
D1,src_test_future_flags.py,.py,2482,4.2141
D1,src_test_future_multiple_features.py,.py,531,4.58
D1,src_test_future_multiple_imports.py,.py,233,4.411
D1,src_test_future_single_import.py,.py,516,4.4924
D1,src_test_futures.py,.py,39828,4.5725
D1,src_test_futures2.py,.py,3504,4.519
D1,src_test_gc.py,.py,61505,4.4406
D1,src_test_gc_get_stats_race.py,.py,4148,4.724
D1,src_test_gc_stats.py,.py,12611,4.3046
D1,src_test_general.py,.py,56413,4.5529
D1,src_test_generated_cases.py,.py,97473,4.4223
D1,src_test_generated_structs.py,.py,25046,4.5723
D1,src_test_generator.py,.py,26262,4.7254
D1,src_test_generator_stop.py,.py,977,4.1689
D1,src_test_generators.py,.py,80936,4.4887
D1,src_test_genericalias.py,.py,24853,4.5592
D1,src_test_genericclass.py,.py,10093,4.3483
D1,src_test_genericpath.py,.py,25504,4.6623
D1,src_test_genexps.py,.py,7486,4.7426
D1,src_test_geometry_managers.py,.py,46406,4.8526
D1,src_test_getargs.py,.py,64496,4.841
D1,src_test_getopt.py,.py,11525,4.6463
D1,src_test_getpass.py,.py,15338,4.7372
D1,src_test_getpath.py,.py,48871,4.8094
D1,src_test_gettext.py,.py,45854,5.3229
D1,src_test_glob.py,.py,22044,4.7289
D1,src_test_global.py,.py,6820,4.5408
D1,src_test_grammar.py,.py,70546,4.4519
D1,src_test_grammar_validator.py,.py,2964,4.5075
D1,src_test_graph.py,.py,17874,4.2895
D1,src_test_graphlib.py,.py,9232,4.5488
D1,src_test_grep.py,.py,6005,4.6
D1,src_test_grp.py,.py,4190,4.4678
D1,src_test_gzip.py,.py,48840,4.591
D1,src_test_hash.py,.py,12766,4.9109
D1,src_test_hashlib.py,.py,60168,4.7853
D1,src_test_headerregistry.py,.py,70030,4.6393
D1,src_test_heapq.py,.py,24027,4.549
D1,src_test_heatmap.py,.py,34424,4.6921
D1,src_test_help.py,.py,883,4.6888
D1,src_test_help_about.py,.py,6086,4.557
D1,src_test_helpers.py,.py,6742,4.6139
D1,src_test_history.py,.py,5689,4.5672
D1,src_test_hmac.py,.py,61686,4.8116
D1,src_test_hooks.py,.py,19048,4.5705
D1,src_test_html.py,.py,4439,4.6892
D1,src_test_htmlparser.py,.py,55068,4.6796
D1,src_test_http_cookiejar.py,.py,87281,4.8255
D1,src_test_http_cookies.py,.py,29065,4.7089
D1,src_test_httplib.py,.py,112226,4.7062
D1,src_test_httpservers.py,.py,74199,4.8114
D1,src_test_hyperparser.py,.py,9358,4.5809
D1,src_test_i18n.py,.py,25762,4.5817
D1,src_test_idle.py,.py,901,4.8307
D1,src_test_images.py,.py,32044,4.7043
D1,src_test_imaplib.py,.py,125203,4.8384
D1,src_test_immortal.py,.py,1636,4.5675
D1,src_test_import.py,.py,16656,4.7586
D1,src_test_incomplete.py,.py,2499,4.6637
D1,src_test_indent.py,.py,1891,4.5836
D1,src_test_index.py,.py,8847,4.5599
D1,src_test_init.py,.py,1100,4.5143
D1,src_test_input.py,.py,3594,4.5253
D1,src_test_inspect.py,.py,277875,4.6304
D1,src_test_int.py,.py,36968,4.7595
D1,src_test_int_literal.py,.py,7196,4.7059
D1,src_test_integration.py,.py,36446,4.3911
D1,src_test_interact.py,.py,10252,4.479
D1,src_test_internals.py,.py,2640,4.6436
D1,src_test_interpreter_pool.py,.py,20600,4.4586
D1,src_test_interpreters.py,.py,1103,4.5182
D1,src_test_inversion.py,.py,2371,4.7787
D1,src_test_io.py,.py,8425,4.4758
D1,src_test_ioctl.py,.py,8592,4.7012
D1,src_test_iomenu.py,.py,2490,4.564
D1,src_test_ipaddress.py,.py,137277,4.7953
D1,src_test_isinstance.py,.py,14026,4.5069
D1,src_test_iter.py,.py,40329,4.405
D1,src_test_iteration.py,.py,4774,4.4091
D1,src_test_iterlen.py,.py,7494,4.657
D1,src_test_itertools.py,.py,105612,4.4949
D1,src_test_itertools_combinatoric.py,.py,1482,4.4404
D1,src_test_jit.py,.py,8820,4.801
D1,src_test_join.py,.py,19994,4.723
D1,src_test_join_posix.py,.py,1263,4.6137
D1,src_test_join_windows.py,.py,13147,4.7882
D1,src_test_json.py,.py,2387,4.145
D1,src_test_keeprefs.py,.py,3141,4.5161
D1,src_test_keymap.py,.py,5293,4.6901
D1,src_test_keyword.py,.py,2106,4.6411
D1,src_test_keywordonlyarg.py,.py,7236,4.8199
D1,src_test_kqueue.py,.py,10930,4.5574
D1,src_test_largefile.py,.py,11487,4.5461
D1,src_test_layout.py,.py,12266,4.7562
D1,src_test_lazy.py,.py,8195,4.5175
D1,src_test_libc.py,.py,2607,4.9082
D1,src_test_lifecycle.py,.py,6720,4.3051
D1,src_test_linecache.py,.py,16626,4.6954
D1,src_test_list.py,.py,12674,4.4319
D1,src_test_listcomps.py,.py,28274,4.3292
D1,src_test_live_collector_core.py,.py,29379,4.6833
D1,src_test_live_collector_interaction.py,.py,48522,4.6802
D1,src_test_live_collector_ui.py,.py,34485,4.5806
D1,src_test_lltrace.py,.py,3906,4.4752
D1,src_test_loader.py,.py,62692,4.544
D1,src_test_loading.py,.py,8592,4.6515
D1,src_test_loadtk.py,.py,1597,4.5405
