corpus,config,kem,replicate,seed,file,extension,family,route,size_bytes,payload_bytes,cipher_bytes,entropy_bits_per_byte,t_io_ms,t_entropy_ms,t_compress_ms,t_kem_keygen_ms,t_kem_encaps_ms,t_kem_decaps_ms,t_kdf_ms,t_aes_encrypt_ms,t_aes_decrypt_ms,t_total_ms,verified,timestamp
D2,B,python,0,20260801,d2_013488.json,.json,low,none,182714,182714,182730,4.8253,0.4501,0.0003,0.0004,4.4831,6.0097,8.0436,0.0502,0.0552,0.0,21.7078,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013489.json,.json,low,none,154138,154138,154154,4.8274,0.6864,0.0003,0.0007,4.4476,5.5501,7.2877,0.0271,0.0445,0.0,20.6341,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013490.json,.json,low,none,199783,199783,199799,4.8242,0.4391,0.0006,0.0006,5.7407,5.5552,7.2756,0.0327,0.0544,0.0,21.7068,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013491.json,.json,low,none,241278,241278,241294,4.8245,0.4792,0.0003,0.0005,4.4568,5.5563,8.1582,0.047,0.0674,0.0,21.3665,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013492.json,.json,low,none,7298,7298,7314,4.7932,0.2638,0.0003,0.0005,6.0493,5.5606,7.3342,0.0354,0.0088,0.0,19.5563,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013493.json,.json,low,none,213717,213717,213733,4.8213,0.5167,0.0003,0.0004,4.6159,6.3609,7.2833,0.0282,0.057,0.0,21.4259,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013494.json,.json,low,none,282123,282123,282139,4.8286,0.5393,0.0002,0.0006,4.4381,5.6049,8.2479,0.0355,0.0741,0.0,21.9905,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013495.json,.json,low,none,83295,83295,83311,4.826,0.387,0.0003,0.0005,4.4738,5.5822,7.3011,0.0273,0.0241,0.0,20.396,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013496.json,.json,low,none,288998,288998,289014,4.8284,0.5513,0.0002,0.0004,4.4464,6.57,7.2807,0.0295,0.0868,0.0,21.5528,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013497.json,.json,low,none,291133,291133,291149,4.8235,0.5427,0.0005,0.0004,4.4313,5.5163,7.2747,0.0263,0.0751,0.0,21.4265,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013498.json,.json,low,none,245673,245673,245689,4.8289,0.4285,0.0004,0.0003,4.4405,5.5634,7.3064,0.024,0.0614,0.0,20.4092,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013499.json,.json,low,none,228888,228888,228904,4.8273,0.634,0.0002,0.0005,4.4724,6.2808,7.3876,0.0229,0.0572,0.102,21.5577,ok,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013500.json,.json,low,none,35707,35707,35723,4.8183,0.3734,0.0002,0.0003,4.428,5.5645,7.294,0.0224,0.0126,0.0,19.1172,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013501.json,.json,low,none,86274,86274,86290,4.8281,0.4126,0.0004,0.0003,5.2516,5.5492,7.2714,0.0246,0.0266,0.0,21.1326,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013502.json,.json,low,none,235562,235562,235578,4.8253,0.5004,0.0002,0.0004,4.4471,5.5548,8.1819,0.0271,0.0618,0.0,21.3689,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013503.json,.json,low,none,115782,115782,115798,4.8263,0.4101,0.0002,0.0005,4.4601,5.5304,7.3132,0.0233,0.03,0.0,20.3737,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013504.json,.json,low,none,141253,141253,141269,4.8218,0.4586,0.0002,0.0004,4.4343,6.4699,7.251,0.0226,0.0383,0.0,21.2767,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013505.json,.json,low,none,192665,192665,192681,4.8228,0.5855,0.0004,0.0004,4.4651,5.9883,8.0756,0.0375,0.0547,0.0,21.8253,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013506.json,.json,low,none,13306,13306,13322,4.8044,0.294,0.0003,0.0005,4.4303,5.5281,7.261,0.0233,0.0078,0.0,18.0643,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013507.json,.json,low,none,258419,258419,258435,4.8258,0.4385,0.0003,0.0004,4.5529,6.0456,7.6838,0.036,0.0707,0.0,21.4942,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013508.json,.json,low,none,62313,62313,62329,4.829,0.2956,0.0004,0.0004,4.4635,5.5638,7.2987,0.0288,0.0195,0.0,20.288,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013509.json,.json,low,none,219170,219170,219186,4.8287,0.5721,0.0002,0.0004,4.4465,5.5199,7.2628,0.0254,0.0588,0.0,20.5018,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013510.json,.json,low,none,11613,11613,11629,4.8023,0.3331,0.0002,0.0006,4.4885,5.5321,7.2851,0.0417,0.0114,0.0,18.1514,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013511.json,.json,low,none,290909,290909,290925,4.8309,0.5968,0.0002,0.0006,4.4336,5.5459,7.2531,0.0281,0.0769,0.0,20.529,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013512.json,.json,low,none,228797,228797,228813,4.8258,0.4865,0.0002,0.0005,4.4484,6.4324,7.2691,0.0363,0.0673,0.0,21.3287,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013513.json,.json,low,none,47581,47581,47597,4.8272,0.4502,0.0004,0.0004,4.4333,5.5673,7.2855,0.0281,0.0156,0.0,19.8429,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013514.json,.json,low,none,218606,218606,218622,4.8267,0.4764,0.0004,0.0005,4.8935,5.5351,7.3011,0.0199,0.0565,0.0,20.8813,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013515.json,.json,low,none,98824,98824,98840,4.8275,0.3629,0.0003,0.0004,4.4204,5.5926,8.3114,0.0505,0.0332,0.0,21.395,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013516.json,.json,low,none,200090,200090,200106,4.826,0.6246,0.0003,0.0007,4.5034,5.5732,7.7845,0.048,0.0578,0.0,21.1875,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013517.json,.json,low,none,156343,156343,156359,4.832,0.6006,0.0004,0.0004,5.3778,5.5457,7.2341,0.0371,0.0449,0.0,21.4478,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013518.json,.json,low,none,250444,250444,250460,4.8281,0.5994,0.0003,0.0005,4.4534,5.5628,8.1846,0.0294,0.0644,0.0,21.4763,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013519.json,.json,low,none,182100,182100,182116,4.8261,0.4739,0.0002,0.0003,4.4375,5.564,7.3289,0.0472,0.0543,0.0,20.4998,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013520.json,.json,low,none,209720,209720,209736,4.8249,0.541,0.0003,0.0008,4.6999,6.1698,8.1979,0.032,0.0559,0.0,22.3216,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013521.json,.json,low,none,74644,74644,74660,4.8237,0.4041,0.0003,0.0004,4.4814,5.5495,8.2364,0.0419,0.0257,0.0,21.3577,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013522.json,.json,low,none,251843,251843,251859,4.83,0.5088,0.0003,0.0005,4.4313,5.5715,7.2744,0.0531,0.0714,0.0,20.5323,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013523.json,.json,low,none,18895,18895,18911,4.8211,0.3469,0.0003,0.0006,4.4572,6.4038,7.3082,0.0493,0.0146,0.0,19.326,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013524.json,.json,low,none,45655,45655,45671,4.8197,0.3498,0.0003,0.0005,4.4427,5.5876,7.2879,0.0514,0.0209,0.0,19.5714,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013525.json,.json,low,none,13355,13355,13371,4.7963,0.2875,0.0003,0.0005,5.4153,5.6406,7.4668,0.0514,0.0133,0.0,19.4251,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013526.json,.json,low,none,144596,144596,144612,4.83,0.4309,0.0002,0.0004,4.4951,5.6331,8.2994,0.0488,0.0513,0.0,21.6064,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013527.json,.json,low,none,274360,274360,274376,4.8292,0.5526,0.0003,0.0007,4.4398,5.5864,7.415,0.0508,0.0777,0.0,20.7814,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013528.json,.json,low,none,118117,118117,118133,4.8247,0.3342,0.0003,0.0004,4.7112,6.5929,7.341,0.0497,0.0385,0.0,21.7264,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013529.json,.json,low,none,211653,211653,211669,4.8214,0.5337,0.0003,0.0007,4.4372,5.6037,8.021,0.062,0.0734,0.0,21.5729,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013530.json,.json,low,none,70528,70528,70544,4.8288,0.4519,0.0003,0.0005,4.5989,5.5907,7.2733,0.0491,0.0266,0.0,20.581,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013531.json,.json,low,none,124628,124628,124644,4.8271,0.4636,0.0004,0.0004,4.4701,6.5234,7.3506,0.0481,0.0381,0.0,21.4711,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013532.json,.json,low,none,42347,42347,42363,4.8239,0.2877,0.0004,0.0005,4.4357,5.5413,7.2964,0.0247,0.0138,0.0,19.3094,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013533.json,.json,low,none,166746,166746,166762,4.8266,0.4613,0.0002,0.0005,5.0997,5.5424,7.3331,0.0224,0.045,0.0,21.0692,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013534.json,.json,low,none,249266,249266,249282,4.8303,0.4302,0.0002,0.0003,4.4058,5.5242,8.3337,0.0308,0.0764,0.0,21.3891,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013535.json,.json,low,none,277523,277523,277539,4.829,0.4817,0.0004,0.0004,4.4563,5.5332,7.291,0.0273,0.0682,0.0,20.4528,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013536.json,.json,low,none,94767,94767,94783,4.8282,0.3372,0.0003,0.0004,5.2932,5.5476,7.282,0.028,0.0283,0.0,21.1089,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013537.json,.json,low,none,242647,242647,242663,4.8267,0.4932,0.0003,0.0005,4.4308,5.5677,8.3245,0.0271,0.0638,0.0,21.495,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013538.json,.json,low,none,73342,73342,73358,4.829,0.3474,0.0002,0.0004,4.4423,5.5623,7.2715,0.0393,0.0254,0.0,20.305,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013539.json,.json,low,none,125515,125515,125531,4.8229,0.4886,0.0002,0.0007,4.4397,7.9777,7.4443,0.054,0.0565,0.0,23.4962,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013540.json,.json,low,none,29474,29474,29490,4.8135,0.3804,0.0005,0.0004,4.4722,5.5791,8.2065,0.0443,0.0132,0.0,19.8595,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013541.json,.json,low,none,238948,238948,238964,4.8261,0.5144,0.0002,0.0004,4.4309,5.5774,7.2612,0.0391,0.0648,0.0,20.4841,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013542.json,.json,low,none,12216,12216,12232,4.8005,0.2847,0.0002,0.0003,4.4304,6.6114,7.2815,0.0344,0.0096,0.0,19.1343,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013543.json,.json,low,none,169488,169488,169504,4.8209,0.5026,0.0002,0.0004,4.4115,5.5876,7.2637,0.0245,0.0453,0.0,20.4718,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013544.json,.json,low,none,266328,266328,266344,4.829,0.471,0.0005,0.0004,5.3959,5.5309,7.2663,0.0345,0.069,0.0,21.4602,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013545.json,.json,low,none,280010,280010,280026,4.8258,0.5509,0.0003,0.0003,4.4165,5.6042,8.1601,0.0292,0.0714,0.0,21.4119,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013546.json,.json,low,none,51115,51115,51131,4.8192,0.3631,0.0002,0.0004,4.4367,5.5278,7.253,0.0288,0.0163,0.0,19.6393,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013547.json,.json,low,none,60828,60828,60844,4.8268,0.2546,0.0002,0.0004,4.4033,6.3733,7.2356,0.0233,0.0191,0.0,20.6914,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013548.json,.json,low,none,251168,251168,251184,4.8302,0.4582,0.0002,0.0004,4.3881,5.5484,7.5155,0.0254,0.0818,0.0,20.9114,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013549.json,.json,low,none,16937,16937,16953,4.8132,0.219,0.0002,0.0003,4.4061,5.5126,7.5462,0.0219,0.008,0.0,18.3627,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013550.json,.json,low,none,292578,292578,292594,4.8247,0.556,0.0004,0.0003,4.3857,5.8417,7.7864,0.0229,0.0759,0.0,21.2549,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013551.json,.json,low,none,18924,18924,18940,4.8105,0.2865,0.0002,0.0006,4.4026,5.5403,7.2551,0.0221,0.0089,0.0,18.2494,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013552.json,.json,low,none,239105,239105,239121,4.8263,0.5214,0.0002,0.0004,5.1988,5.5376,7.2395,0.0284,0.0657,0.0,21.1863,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013553.json,.json,low,none,57971,57971,57987,4.824,0.3902,0.0005,0.0004,4.4086,5.524,8.0946,0.037,0.0195,0.0,20.748,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013554.json,.json,low,none,160975,160975,160991,4.8237,0.511,0.0002,0.0005,4.4111,5.5521,7.2747,0.025,0.0419,0.0,20.3941,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013555.json,.json,low,none,81988,81988,82004,4.826,0.4104,0.0003,0.0005,4.4234,6.3709,7.2443,0.0263,0.0249,0.0,21.0928,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013556.json,.json,low,none,224024,224024,224040,4.8275,0.4315,0.0003,0.0005,4.4914,5.6348,7.3771,0.0379,0.077,0.0,21.2988,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013557.json,.json,low,none,58656,58656,58672,4.8243,0.4403,0.0003,0.0006,4.4719,5.5877,7.2848,0.0319,0.0199,0.0,20.1647,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013558.json,.json,low,none,147905,147905,147921,4.8263,0.4306,0.0002,0.0004,4.4348,6.1965,7.2687,0.0304,0.0419,0.0,20.984,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013559.json,.json,low,none,18294,18294,18310,4.8158,0.3594,0.0004,0.0005,4.4572,5.5835,7.2687,0.029,0.0098,0.0,18.4217,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013560.json,.json,low,none,98348,98348,98364,4.83,0.4273,0.0003,0.0005,5.2393,5.4974,7.2538,0.0227,0.0281,0.0,21.0462,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013561.json,.json,low,none,243492,243492,243508,4.829,0.5114,0.0002,0.0007,4.3959,5.5501,8.0642,0.0388,0.0681,0.0,21.233,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013562.json,.json,low,none,265889,265889,265905,4.8255,0.5401,0.0002,0.0004,4.3967,5.5267,7.2589,0.0215,0.071,0.0,20.4118,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013563.json,.json,low,none,103892,103892,103908,4.8231,0.4564,0.0002,0.0004,5.2064,5.5667,7.2748,0.0362,0.0386,0.0,21.1916,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013564.json,.json,low,none,211970,211970,211986,4.8243,0.5207,0.0002,0.0004,4.4674,5.5577,7.9855,0.0275,0.0545,0.0,21.2056,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013565.json,.json,low,none,99235,99235,99251,4.8288,0.3267,0.0002,0.0004,4.445,6.0068,7.4007,0.0509,0.0342,0.0,20.8629,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013566.json,.json,low,none,274055,274055,274071,4.8242,0.666,0.0004,0.0008,4.7639,6.0927,7.2609,0.0303,0.0701,0.0,21.4754,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013567.json,.json,low,none,163628,163628,163644,4.8236,0.3877,0.0003,0.0004,4.3885,5.5544,7.9193,0.035,0.0456,0.0,20.9331,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013568.json,.json,low,none,84805,84805,84821,4.8216,0.39,0.0002,0.0004,4.4029,5.5441,7.2649,0.0341,0.0328,0.0,20.2814,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013569.json,.json,low,none,135729,135729,135745,4.8311,0.4699,0.0004,0.0004,4.4378,6.1482,7.2635,0.0508,0.0424,0.0,21.0335,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013570.json,.json,low,none,34123,34123,34139,4.8228,0.3722,0.0003,0.0007,4.4441,5.5333,7.4232,0.0355,0.0166,0.0,19.6133,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013571.json,.json,low,none,89926,89926,89942,4.8269,0.5203,0.0003,0.0004,4.3961,5.5167,7.2237,0.0213,0.0305,0.0,20.3018,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013572.json,.json,low,none,198858,198858,198874,4.8267,0.4726,0.0003,0.0005,4.4037,6.099,7.233,0.0306,0.0522,0.0,20.9128,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013573.json,.json,low,none,187571,187571,187587,4.8309,0.4588,0.0003,0.0005,4.397,5.4956,7.3623,0.0268,0.0471,0.0,20.3741,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013574.json,.json,low,none,279709,279709,279725,4.8284,0.5306,0.0002,0.0005,4.9708,5.5411,7.246,0.0243,0.0707,0.0,20.9802,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013575.json,.json,low,none,166824,166824,166840,4.8253,0.4574,0.0003,0.0005,4.4031,5.5327,7.8157,0.0261,0.0442,0.0,20.8796,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013576.json,.json,low,none,113056,113056,113072,4.8254,0.3546,0.0002,0.0004,4.3898,5.5119,7.232,0.0225,0.0296,0.0,20.1191,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013577.json,.json,low,none,85344,85344,85360,4.8265,0.2756,0.0001,0.0003,4.9773,5.5454,7.7111,0.0364,0.0277,0.0,21.2084,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013578.json,.json,low,none,144688,144688,144704,4.8214,0.3728,0.0003,0.0004,4.4255,5.5712,8.1958,0.0444,0.0443,0.0,21.2668,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013579.json,.json,low,none,290939,290939,290955,4.8273,0.4975,0.0004,0.0004,4.4026,5.498,7.2595,0.0249,0.072,0.0,20.3598,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013580.json,.json,low,none,82378,82378,82394,4.8303,0.3656,0.0002,0.0004,4.703,5.9802,7.2015,0.0321,0.025,0.0,20.993,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013581.json,.json,low,none,46630,46630,46646,4.8286,0.2213,0.0002,0.0005,4.3775,5.4901,7.8634,0.033,0.02,0.0,19.9789,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013582.json,.json,low,none,150676,150676,150692,4.8297,0.42,0.0002,0.0004,4.3673,5.4778,7.211,0.0215,0.0399,0.0,20.12,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013583.json,.json,low,none,6153,6153,6169,4.7922,0.2347,0.0001,0.0004,4.3792,6.3292,7.2549,0.0421,0.0092,0.0,18.5097,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013584.json,.json,low,none,89654,89654,89670,4.8317,0.3544,0.0003,0.0004,4.4017,5.5148,7.214,0.0343,0.0278,0.0,20.153,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013585.json,.json,low,none,250995,250995,251011,4.8258,0.4661,0.0003,0.0006,5.1929,5.5006,7.2147,0.0362,0.0743,0.0,21.0911,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013586.json,.json,low,none,15062,15062,15078,4.8127,0.2396,0.0002,0.0007,4.3856,5.5056,7.9522,0.0259,0.0088,0.0,18.7133,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013587.json,.json,low,none,234424,234424,234440,4.8253,0.579,0.0002,0.0003,4.3759,5.5325,7.2472,0.0207,0.0702,0.0,20.8688,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013588.json,.json,low,none,148176,148176,148192,4.8286,0.5311,0.0003,0.0009,4.4132,6.2645,8.8597,0.0428,0.0441,0.0,22.7615,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013589.json,.json,low,none,45357,45357,45373,4.8266,0.4103,0.0002,0.0003,4.3921,5.5413,7.5545,0.0417,0.0274,0.0,20.3663,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013590.json,.json,low,none,147333,147333,147349,4.8253,0.4873,0.0003,0.0004,4.4009,5.4839,7.1839,0.0338,0.0428,0.0,20.2275,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013591.json,.json,low,none,211638,211638,211654,4.8271,0.3965,0.0003,0.0005,4.3938,6.0552,7.3493,0.0269,0.0559,0.0,20.878,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013592.json,.json,low,none,24653,24653,24669,4.8151,0.3173,0.0005,0.0004,4.3878,5.4632,7.1764,0.0241,0.0103,0.0,18.3562,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013593.json,.json,low,none,101742,101742,101758,4.8268,0.2988,0.0002,0.0004,5.3348,5.4795,7.195,0.0238,0.0277,0.0,20.9448,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013594.json,.json,low,none,18971,18971,18987,4.8024,0.2507,0.0002,0.0003,4.3546,5.4838,8.1171,0.0212,0.0085,0.0,18.9767,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013595.json,.json,low,none,226167,226167,226183,4.8259,0.425,0.0002,0.0003,4.3474,5.4958,7.2224,0.0239,0.0594,0.0,20.162,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013596.json,.json,low,none,71193,71193,71209,4.8274,0.3319,0.0002,0.0005,4.3314,6.2892,7.213,0.03,0.0207,0.0,20.793,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013597.json,.json,low,none,104503,104503,104519,4.8264,0.3115,0.0003,0.0004,4.3792,5.4835,7.1748,0.0518,0.0349,0.0,20.0316,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013598.json,.json,low,none,118105,118105,118121,4.8282,0.5729,0.0003,0.0006,4.8881,5.4631,7.1984,0.0474,0.0368,0.0,20.8078,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013599.json,.json,low,none,201717,201717,201733,4.8298,0.39,0.0003,0.0004,4.3619,5.5061,7.9794,0.0284,0.0538,0.0536,20.9827,ok,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013600.json,.json,low,none,284940,284940,284956,4.8257,0.4993,0.0002,0.0003,4.3874,5.5091,7.2154,0.0339,0.0729,0.0,20.3107,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013601.json,.json,low,none,284874,284874,284890,4.8214,0.6633,0.0003,0.0004,5.1274,5.5258,7.2056,0.0316,0.0751,0.0,21.2452,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013602.json,.json,low,none,258200,258200,258216,4.8283,0.5403,0.0003,0.0006,4.3941,5.5276,8.1663,0.0273,0.0655,0.0,21.3042,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013603.json,.json,low,none,14725,14725,14741,4.8038,0.2866,0.0003,0.0004,4.3759,5.5073,7.1994,0.023,0.0083,0.0,17.9753,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013604.json,.json,low,none,44185,44185,44201,4.8227,0.3549,0.0002,0.0003,4.3945,6.2029,7.2229,0.026,0.0157,0.0,19.9611,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013605.json,.json,low,none,106263,106263,106279,4.8233,0.619,0.0006,0.0003,4.3662,5.4954,7.2075,0.0327,0.0313,0.0,20.8011,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013606.json,.json,low,none,108150,108150,108166,4.8249,0.4779,0.0006,0.0005,4.4203,5.476,7.1774,0.0356,0.0328,0.0,20.2584,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013607.json,.json,low,none,51483,51483,51499,4.8204,0.399,0.0003,0.0005,4.3957,5.4761,8.2707,0.035,0.0199,0.0,20.649,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013608.json,.json,low,none,261941,261941,261957,4.831,0.4969,0.0003,0.0004,4.4004,5.5635,7.2106,0.039,0.078,0.0,20.3968,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013609.json,.json,low,none,30054,30054,30070,4.8073,0.3097,0.0004,0.0005,5.526,5.4751,7.2394,0.0574,0.0154,0.0,19.8117,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013610.json,.json,low,none,141110,141110,141126,4.8295,0.537,0.0004,0.0004,4.4106,5.4799,8.351,0.0381,0.0428,0.0,21.4691,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013611.json,.json,low,none,37449,37449,37465,4.8229,0.4696,0.0003,0.0004,4.3376,5.505,7.2792,0.0314,0.0133,0.0,19.101,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013612.json,.json,low,none,141016,141016,141032,4.8251,0.4189,0.0003,0.0004,4.3541,6.6988,7.2244,0.0314,0.0416,0.0,21.3565,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013613.json,.json,low,none,114241,114241,114257,4.8262,0.4887,0.0003,0.0005,4.3478,5.9644,7.1677,0.0304,0.0321,0.0,21.2192,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013614.json,.json,low,none,58071,58071,58087,4.8269,0.4317,0.0002,0.0003,4.3637,5.4558,7.2027,0.0253,0.0185,0.0,19.7972,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013615.json,.json,low,none,50268,50268,50284,4.827,0.2787,0.0003,0.0004,4.3301,5.4823,8.0494,0.0285,0.0171,0.0,20.1694,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013616.json,.json,low,none,48597,48597,48613,4.8265,0.2438,0.0002,0.0004,4.3307,5.4633,7.1628,0.0227,0.0146,0.0,19.1773,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013617.json,.json,low,none,84870,84870,84886,4.8287,0.3438,0.0002,0.0003,4.3757,6.2557,7.1663,0.0395,0.0285,0.0,20.9528,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013618.json,.json,low,none,283773,283773,283789,4.8275,0.5459,0.0003,0.0004,4.334,5.481,7.3171,0.0369,0.0922,0.0,21.2721,,2026-08-13T11:25:05
D2,B,python,0,20260801,d2_013619.json,.json,low,none,152391,152391,152407,4.8269,0.478,0.0005,0.0004,4.3458,5.4887,7.1563,0.0451,0.047,0.0,20.1784,,2026-08-13T11:25:05
