corpus,config,kem,replicate,seed,file,extension,family,route,size_bytes,payload_bytes,cipher_bytes,entropy_bits_per_byte,t_io_ms,t_entropy_ms,t_compress_ms,t_kem_keygen_ms,t_kem_encaps_ms,t_kem_decaps_ms,t_kdf_ms,t_aes_encrypt_ms,t_aes_decrypt_ms,t_total_ms,verified,timestamp
D3,B,python,0,20260801,d3_000416.bin,.bin,high,none,83391161,83391161,83391177,7.9975,49.3292,0.0004,0.0007,4.576,5.5742,7.5163,0.0551,49.5409,0.0,118.6877,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000417.bin,.bin,high,none,39982918,39982918,39982934,7.997,21.8788,0.0004,0.0006,4.6026,6.0276,7.3892,0.0611,24.3929,0.0,66.4655,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000418.bin,.bin,high,none,54887765,54887765,54887781,7.9973,29.9811,0.0005,0.0005,4.5116,5.5422,7.4855,0.0506,33.269,0.0,82.9215,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000419.bin,.bin,high,none,48737438,48737438,48737454,7.9972,27.3459,0.0004,0.0007,4.6021,5.6471,7.3557,0.0534,29.3529,0.0,76.4863,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000420.bin,.bin,high,none,35268178,35268178,35268194,7.9974,19.3682,0.0005,0.0009,4.6972,5.6184,7.2766,0.0542,21.5485,0.0,60.6655,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000421.bin,.bin,high,none,64263667,64263667,64263683,7.9967,39.3718,0.0006,0.0007,4.545,5.5537,7.2608,0.0548,38.5627,0.0,97.4913,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000422.bin,.bin,high,none,19497598,19497598,19497614,7.997,10.8837,0.0004,0.0005,4.5438,5.6488,7.2208,0.0533,5.2202,0.0,35.6906,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000423.bin,.bin,high,none,63833992,63833992,63834008,7.9974,36.4211,0.0003,0.0006,4.4806,5.523,7.2793,0.0546,38.1364,0.0,93.9768,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000424.bin,.bin,high,none,33750978,33750978,33750994,7.9972,18.7147,0.0004,0.0005,4.5174,5.6062,7.2888,0.0532,20.4819,0.0,58.7279,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000425.bin,.bin,high,none,40473743,40473743,40473759,7.9972,23.6079,0.0005,0.0009,4.5977,5.6502,7.2919,0.0523,24.3992,0.0,67.7179,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000426.bin,.bin,high,none,67897031,67897031,67897047,7.9971,40.2375,0.0004,0.0007,4.4697,5.6196,7.4513,0.0504,44.3054,0.0,104.222,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000427.bin,.bin,high,none,44107531,44107531,44107547,7.9971,24.0039,0.0004,0.0006,4.5223,5.5585,7.2927,0.0535,26.4805,0.0,70.0464,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000428.bin,.bin,high,none,77012505,77012505,77012521,7.997,44.065,0.0004,0.0005,4.5481,5.649,7.8266,0.0613,45.9915,0.0,110.3653,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000429.bin,.bin,high,none,84485230,84485230,84485246,7.997,51.4436,0.0004,0.0006,4.6313,5.6863,7.4889,0.0514,50.5571,0.0,121.9541,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000430.bin,.bin,high,none,58303706,58303706,58303722,7.9973,33.761,0.0004,0.0006,4.4863,5.5602,7.3139,0.053,34.7017,0.0,87.9829,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000431.bin,.bin,high,none,24311729,24311729,24311745,7.9972,13.5411,0.0004,0.0009,4.5818,5.5706,7.2858,0.0617,6.6892,0.0,39.8122,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000432.bin,.bin,high,none,55101795,55101795,55101811,7.997,30.4606,0.0003,0.0008,4.6642,5.6664,7.4494,0.0627,33.2092,0.0,83.5942,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000433.bin,.bin,high,none,21298648,21298648,21298664,7.9973,12.3117,0.0009,0.0006,4.8349,5.7026,7.5104,0.0547,5.9579,0.0,38.9895,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000434.bin,.bin,high,none,65125246,65125246,65125262,7.9974,38.7684,0.0004,0.0008,5.8673,5.7163,7.3332,0.0611,40.1411,0.0,100.3356,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000435.bin,.bin,high,none,76107945,76107945,76107961,7.9972,49.5864,0.0008,0.0008,6.4249,5.7984,7.3414,0.0509,45.4387,0.0,116.7163,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000436.bin,.bin,high,none,39960708,39960708,39960724,7.9974,22.8887,0.0008,0.0009,8.067,9.4334,12.6249,0.0507,24.1658,0.0,79.2931,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000437.bin,.bin,high,none,54125170,54125170,54125186,7.997,30.0427,0.0005,0.0009,4.574,5.5875,7.3115,0.0567,32.823,0.0,82.4623,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000438.bin,.bin,high,none,36912810,36912810,36912826,7.997,21.2185,0.0005,0.0006,4.6092,5.583,7.2191,0.0554,22.4876,0.0,63.2284,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000439.bin,.bin,high,none,43684159,43684159,43684175,7.9975,24.182,0.0004,0.0006,4.5133,5.5859,7.2659,0.0562,26.6484,0.0,70.3259,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000440.bin,.bin,high,none,36311664,36311664,36311680,7.9968,20.4226,0.0004,0.0009,4.5977,5.6846,7.4476,0.0516,22.0601,0.0,62.3853,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000441.bin,.bin,high,none,84339813,84339813,84339829,7.9964,49.5392,0.0004,0.0007,4.5677,5.6615,7.3875,0.0616,50.7853,0.0,120.1236,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000442.bin,.bin,high,none,68134159,68134159,68134175,7.997,40.2231,0.0004,0.0006,4.5616,5.6817,7.3927,0.0524,40.5492,0.0,100.6255,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000443.bin,.bin,high,none,27135793,27135793,27135809,7.9971,15.5491,0.0005,0.0008,4.5579,5.6515,7.3856,0.0532,7.4995,0.0,42.901,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000444.bin,.bin,high,none,54730227,54730227,54730243,7.9968,30.2349,0.0006,0.0006,4.6135,5.6656,7.3859,0.0529,33.047,0.0,83.1303,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000445.bin,.bin,high,none,67183694,67183694,67183710,7.9975,40.3321,0.0007,0.0006,4.5567,5.6535,7.3852,0.0543,40.0868,0.0,100.1546,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000446.bin,.bin,high,none,77007991,77007991,77008007,7.9969,47.2673,0.0004,0.0006,4.603,5.6459,7.3677,0.053,47.263,0.0,114.3755,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000447.bin,.bin,high,none,81779553,81779553,81779569,7.9973,48.5045,0.0004,0.0006,4.6221,5.6804,7.4043,0.0519,48.8718,0.0,117.2192,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000448.bin,.bin,high,none,55420965,55420965,55420981,7.9974,31.3338,0.0004,0.0006,4.576,5.6431,7.3631,0.0526,33.511,0.0,84.5901,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000449.bin,.bin,high,none,54597368,54597368,54597384,7.9969,30.4768,0.0004,0.0005,4.5883,5.6738,7.4537,0.0556,33.2063,0.0,83.5381,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000450.bin,.bin,high,none,78080437,78080437,78080453,7.997,44.7034,0.0008,0.0006,4.5836,5.6622,7.5062,0.052,46.7113,0.0,111.3306,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000451.bin,.bin,high,none,24917884,24917884,24917900,7.9971,13.5437,0.0004,0.0005,4.6001,5.6586,7.3754,0.057,6.8147,0.0,40.1332,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000452.bin,.bin,high,none,78671525,78671525,78671541,7.9973,46.224,0.0004,0.0006,4.5944,6.7934,7.3951,0.0539,46.809,0.0,113.9751,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000453.bin,.bin,high,none,30369777,30369777,30369793,7.9973,16.9409,0.0003,0.0005,4.6138,5.6973,7.4528,0.0537,9.2143,0.0,46.061,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000454.bin,.bin,high,none,59422914,59422914,59422930,7.997,32.6908,0.0005,0.0006,4.5862,5.6892,7.4089,0.054,35.7453,0.0,88.2654,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000455.bin,.bin,high,none,36411794,36411794,36411810,7.9975,20.1977,0.0004,0.0008,4.5968,5.6451,7.3764,0.0514,22.1212,0.0,62.0586,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000456.bin,.bin,high,none,48665824,48665824,48665840,7.9975,27.4417,0.0004,0.0004,4.5578,5.6693,7.3837,0.0522,29.4668,0.0,76.6583,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000457.bin,.bin,high,none,76105091,76105091,76105107,7.9969,45.3458,0.0004,0.0006,4.5876,5.7009,7.4053,0.0525,44.9745,0.0,110.1683,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000458.bin,.bin,high,none,35343308,35343308,35343324,7.9974,19.8056,0.0004,0.0009,4.5878,5.6667,7.3988,0.0519,21.2491,0.0,60.8534,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000459.bin,.bin,high,none,65822914,65822914,65822930,7.9974,42.5848,0.0006,0.0006,4.5654,5.6731,7.3538,0.0519,39.2876,0.0,101.5858,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000460.bin,.bin,high,none,21173337,21173337,21173353,7.9978,13.1088,0.0004,0.0006,4.593,5.6554,7.4386,0.0534,5.9827,0.0,38.9277,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000461.bin,.bin,high,none,54328697,54328697,54328713,7.9975,29.843,0.0005,0.0005,4.6267,5.6778,7.4009,0.0535,32.7477,0.0,82.4606,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000462.bin,.bin,high,none,58678172,58678172,58678188,7.9968,31.8777,0.0005,0.0005,4.6607,5.6836,7.4116,0.0519,35.6083,0.0,87.3961,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000463.bin,.bin,high,none,76498177,76498177,76498193,7.9975,46.5548,0.0004,0.0004,4.5829,5.6687,7.388,0.0536,45.5408,0.0,111.8902,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000464.bin,.bin,high,none,49367871,49367871,49367887,7.9965,27.5566,0.0005,0.0005,4.6338,5.6739,7.4167,0.0565,29.7707,0.0,77.1935,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000465.bin,.bin,high,none,76402217,76402217,76402233,7.9974,42.7718,0.0007,0.0006,4.5914,5.6684,9.3744,0.0555,48.3122,0.0,113.0027,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000466.bin,.bin,high,none,51604851,51604851,51604867,7.9973,27.8094,0.0004,0.0005,4.5403,5.5648,7.2631,0.0536,31.0618,0.0,78.3391,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000467.bin,.bin,high,none,25298656,25298656,25298672,7.9969,13.9066,0.0004,0.0004,4.5156,5.5619,7.2923,0.0689,7.2899,0.0,40.7071,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000468.bin,.bin,high,none,43987086,43987086,43987102,7.9972,24.1442,0.0008,0.0005,4.5503,5.5697,7.264,0.0539,26.6181,0.0,70.339,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000469.bin,.bin,high,none,62570190,62570190,62570206,7.9971,34.0753,0.0004,0.0006,4.584,5.6669,7.3701,0.0545,37.1308,0.0,90.9652,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000470.bin,.bin,high,none,75182192,75182192,75182208,7.9973,41.7718,0.0004,0.0006,4.5978,5.6663,7.3813,0.0515,44.7084,0.0,106.2686,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000471.bin,.bin,high,none,64171009,64171009,64171025,7.9972,35.978,0.0004,0.0008,4.5666,5.6505,7.385,0.0631,38.1496,0.0,93.8712,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000472.bin,.bin,high,none,28146092,28146092,28146108,7.9972,15.5663,0.0004,0.0006,4.5786,5.6608,7.3497,0.0579,8.683,0.0,43.9975,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000473.bin,.bin,high,none,64086179,64086179,64086195,7.9965,35.4421,0.0004,0.0006,4.5782,5.636,7.3486,0.0525,38.0653,0.0,93.2175,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000474.bin,.bin,high,none,78789303,78789303,78789319,7.9969,45.028,0.0004,0.0006,4.5705,5.6431,7.3826,0.053,47.173,0.0,111.9288,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000475.bin,.bin,high,none,58144382,58144382,58144398,7.9975,32.3666,0.0005,0.0008,4.6307,5.7321,7.4328,0.0566,35.3363,0.0,87.6583,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000476.bin,.bin,high,none,23354930,23354930,23354946,7.997,14.194,0.0004,0.0009,4.6427,5.6588,7.3989,0.0535,6.3277,0.0,40.3726,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000477.bin,.bin,high,none,48296563,48296563,48296579,7.9971,26.5025,0.0006,0.0006,4.6575,5.8498,7.7608,0.0509,30.6263,0.0,77.5542,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000478.bin,.bin,high,none,62384387,62384387,62384403,7.997,36.2174,0.0004,0.001,4.5921,5.6234,7.4356,0.0531,37.2603,0.0,93.2448,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000479.bin,.bin,high,none,32723938,32723938,32723954,7.9976,18.4152,0.0005,0.0009,4.6323,5.714,7.4027,0.0534,10.8212,0.0,49.1467,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000480.bin,.bin,high,none,28029751,28029751,28029767,7.9971,15.6342,0.0004,0.0004,4.6873,5.7431,7.4138,0.0526,7.8193,0.0,43.4482,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000481.bin,.bin,high,none,77650377,77650377,77650393,7.9971,46.6308,0.0004,0.0009,4.6205,5.683,7.3735,0.0541,46.2479,0.0,112.7483,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000482.bin,.bin,high,none,19778723,19778723,19778739,7.9968,11.4988,0.0004,0.0005,4.6172,5.6363,7.3895,0.0602,5.376,0.0,36.6802,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000483.bin,.bin,high,none,42749792,42749792,42749808,7.997,23.9603,0.0004,0.0007,4.6933,5.6072,7.3026,0.0557,26.0719,0.0,69.7928,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000484.bin,.bin,high,none,70188564,70188564,70188580,7.9973,42.7362,0.0005,0.0005,4.7467,5.6953,7.5241,0.0545,42.1491,0.0,105.045,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000485.bin,.bin,high,none,75019800,75019800,75019816,7.9977,47.1867,0.0004,0.0006,4.6517,5.656,7.3576,0.0712,44.6658,0.0,111.685,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000486.bin,.bin,high,none,54729821,54729821,54729837,7.9973,30.8403,0.0007,0.0005,4.6221,5.626,8.198,0.0591,33.117,0.0,84.5438,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000487.bin,.bin,high,none,39293751,39293751,39293767,7.9977,21.4875,0.0004,0.0006,4.6665,5.6017,7.3857,0.0516,23.7308,0.0,65.007,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000488.bin,.bin,high,none,34838809,34838809,34838825,7.997,19.0173,0.0006,0.0006,4.5835,5.6007,7.5639,0.0532,21.1084,0.0,60.0173,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000489.bin,.bin,high,none,68560938,68560938,68560954,7.9971,40.6653,0.0003,0.0009,4.5954,5.6719,7.2969,0.0512,41.323,0.0,101.8087,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000490.bin,.bin,high,none,57493079,57493079,57493095,7.9973,31.1076,0.0004,0.0006,4.6512,6.1911,7.3694,0.0514,35.0033,0.0,86.4334,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000491.bin,.bin,high,none,27502273,27502273,27502289,7.9973,15.6255,0.0005,0.0008,7.9793,8.4857,10.0525,0.0637,8.791,0.0,53.9219,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000492.bin,.bin,high,none,49510863,49510863,49510879,7.9972,27.6536,0.0004,0.0007,4.7516,6.4399,7.8369,0.0525,30.0366,0.0,78.8583,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000493.bin,.bin,high,none,62735256,62735256,62735272,7.9975,33.3792,0.0004,0.0009,4.6263,5.6635,7.3626,0.0525,38.9068,0.0,92.0567,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000494.bin,.bin,high,none,76351856,76351856,76351872,7.9972,44.0674,0.0003,0.0006,4.5889,5.6539,7.3658,0.0512,45.1141,0.0,108.9625,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000495.bin,.bin,high,none,21330377,21330377,21330393,7.9972,12.1488,0.0006,0.0004,4.5871,5.6818,7.386,0.0575,5.704,0.0,37.6583,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000496.bin,.bin,high,none,40572178,40572178,40572194,7.9972,22.496,0.0003,0.0009,4.5909,5.6708,7.3544,0.0568,24.3087,0.0,66.5596,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000497.bin,.bin,high,none,54676942,54676942,54676958,7.9974,28.923,0.0003,0.0005,4.5919,5.6796,7.3511,0.0531,32.8583,0.0,81.5622,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000498.bin,.bin,high,none,53818877,53818877,53818893,7.9972,28.7054,0.0006,0.0005,4.5594,5.6412,7.3552,0.0506,32.462,0.0,80.8777,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000499.bin,.bin,high,none,70367030,70367030,70367046,7.9974,43.255,0.0009,0.0004,4.6217,5.643,7.3936,0.054,41.785,41.2167,152.5592,ok,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000500.bin,.bin,high,none,71914183,71914183,71914199,7.997,42.4924,0.0006,0.0006,4.5304,5.5736,7.2533,0.0535,42.7309,0.0,104.7222,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000501.bin,.bin,high,none,77698676,77698676,77698692,7.9973,45.4981,0.0004,0.0006,4.6068,5.6888,7.4102,0.0528,46.0521,0.0,111.4339,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000502.bin,.bin,high,none,43447923,43447923,43447939,7.9967,23.7911,0.0006,0.0005,4.624,5.6716,7.4098,0.055,26.2351,0.0,69.8784,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000503.bin,.bin,high,none,36241516,36241516,36241532,7.9976,20.7923,0.0004,0.0007,4.6024,5.6489,7.4411,0.0544,22.1512,0.0,62.7722,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000504.bin,.bin,high,none,26804154,26804154,26804170,7.9975,14.9025,0.0005,0.0005,4.5661,5.6249,7.3417,0.0557,7.2628,0.0,41.845,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000505.bin,.bin,high,none,36153715,36153715,36153731,7.9971,20.0528,0.0004,0.0006,4.5158,5.5758,7.277,0.0535,21.8021,0.0,61.3821,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000506.bin,.bin,high,none,44403117,44403117,44403133,7.9976,24.4418,0.0004,0.0006,6.1017,7.9473,8.2306,0.0515,27.6306,0.0,76.4661,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000507.bin,.bin,high,none,75157943,75157943,75157959,7.9965,44.3588,0.0007,0.0008,6.0185,7.6055,8.2121,0.0515,44.3951,0.0,112.7505,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000508.bin,.bin,high,none,53573640,53573640,53573656,7.9971,28.5228,0.0004,0.0008,4.6143,5.6702,7.3271,0.0511,32.0769,0.0,80.3354,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000509.bin,.bin,high,none,57001860,57001860,57001876,7.9975,31.6904,0.0004,0.0006,4.5698,5.6197,7.3056,0.0506,34.2504,0.0,85.62,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000510.bin,.bin,high,none,20162610,20162610,20162626,7.9975,11.2411,0.0007,0.0006,4.6274,5.5881,7.32,0.0479,5.3052,0.0,36.1995,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000511.bin,.bin,high,none,50415739,50415739,50415755,7.9971,28.1698,0.0007,0.0005,4.6109,5.5794,7.3312,0.0502,30.3848,0.0,78.2085,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000512.bin,.bin,high,none,78578740,78578740,78578756,7.9972,44.922,0.0006,0.0006,4.587,5.6129,7.3548,0.0531,50.935,0.0,117.1021,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000513.bin,.bin,high,none,56527599,56527599,56527615,7.9975,32.4131,0.0004,0.0004,4.5324,5.6509,7.3155,0.0513,33.7682,0.0,85.8111,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000514.bin,.bin,high,none,38721433,38721433,38721449,7.9978,21.0885,0.0003,0.0005,4.5608,5.5986,7.3067,0.0513,23.1223,0.0,63.8364,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000515.bin,.bin,high,none,20795110,20795110,20795126,7.9973,11.6844,0.0004,0.0007,4.5354,5.5849,7.3099,0.0527,5.9694,0.0,37.2056,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000516.bin,.bin,high,none,21585449,21585449,21585465,7.9972,12.0408,0.0004,0.0006,4.5781,5.6586,7.3219,0.0535,5.8163,0.0,37.5633,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000517.bin,.bin,high,none,46006135,46006135,46006151,7.9971,25.2254,0.0004,0.0004,4.5697,5.6174,7.3087,0.0501,27.5467,0.0,72.3924,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000518.mp4,.mp4,high,none,45426575,45426575,45426591,7.9968,24.9483,0.0004,0.001,4.5582,5.5924,7.2624,0.0516,27.3112,0.0,71.8056,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000519.mp4,.mp4,high,none,49768335,49768335,49768351,7.9971,27.4699,0.0004,0.0006,4.6295,5.7151,7.3115,0.0525,29.897,0.0,77.1413,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000520.mp4,.mp4,high,none,53911850,53911850,53911866,7.9972,29.1651,0.0007,0.0005,4.5612,5.582,7.2698,0.0506,32.5475,0.0,81.2212,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000521.mp4,.mp4,high,none,107000439,107000439,107000455,7.9975,62.2057,0.0004,0.0005,4.5763,5.9433,7.3795,0.0526,63.2827,0.0,145.5479,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000522.mp4,.mp4,high,none,82473865,82473865,82473881,7.9972,47.5223,0.0003,0.0005,4.5229,5.6525,7.2815,0.0518,48.379,0.0,115.4904,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000523.mp4,.mp4,high,none,68847477,68847477,68847493,7.9978,42.2134,0.0003,0.0005,4.576,5.5887,7.3129,0.0585,40.6341,0.0,102.4798,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000524.mp4,.mp4,high,none,47886057,47886057,47886073,7.9968,26.6912,0.0004,0.0007,4.6714,5.9559,7.312,0.049,28.9611,0.0,75.6694,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000525.mp4,.mp4,high,none,99751228,99751228,99751244,7.9971,55.5706,0.0003,0.0006,5.4207,5.6295,7.648,0.0506,59.7563,0.0,136.164,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000526.mp4,.mp4,high,none,75033399,75033399,75033415,7.997,45.3583,0.0004,0.0096,4.5553,5.63,7.3186,0.0544,44.2072,0.0,109.2334,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000527.mp4,.mp4,high,none,47733478,47733478,47733494,7.997,26.529,0.0007,0.0005,4.7,5.6209,7.3293,0.0493,28.5432,0.0,74.8326,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000528.mp4,.mp4,high,none,90146548,90146548,90146564,7.9971,50.9069,0.0003,0.0006,4.7117,5.6409,7.397,0.0511,53.1579,0.0,123.9773,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000529.mp4,.mp4,high,none,104655900,104655900,104655916,7.9973,63.008,0.0004,0.0008,4.6805,5.6428,7.4661,0.0514,62.2412,0.0,145.1506,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000530.mp4,.mp4,high,none,47223119,47223119,47223135,7.9975,26.7152,0.0005,0.0005,4.5854,5.6594,7.5189,0.0529,29.5046,0.0,76.7903,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000531.mp4,.mp4,high,none,54079189,54079189,54079205,7.9972,29.6455,0.0004,0.0008,4.607,5.6309,7.297,0.0531,32.5061,0.0,81.8303,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000532.mp4,.mp4,high,none,112329279,112329279,112329295,7.9971,65.5824,0.0006,0.0006,4.6384,5.7152,7.4135,0.0602,66.522,0.0,152.0518,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000533.mp4,.mp4,high,none,81069012,81069012,81069028,7.9972,48.6691,0.0005,0.0007,4.6268,5.7542,7.3543,0.0521,48.1322,0.0,116.6381,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000534.mp4,.mp4,high,none,66808071,66808071,66808087,7.9976,41.8125,0.0004,0.0005,4.592,5.6128,7.2791,0.0501,39.4713,0.0,100.8744,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000535.mp4,.mp4,high,none,74433411,74433411,74433427,7.997,44.2203,0.0004,0.0004,4.5861,5.7134,7.3086,0.0525,44.0765,0.0,108.0765,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000536.mp4,.mp4,high,none,109633715,109633715,109633731,7.9972,60.3909,0.0003,0.0006,4.5765,5.6024,7.3485,0.0513,64.8441,0.0,144.9063,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000537.mp4,.mp4,high,none,47732977,47732977,47732993,7.9969,26.1814,0.0004,0.0005,4.5983,5.6745,7.8514,0.0516,28.4194,0.0,74.8808,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000538.mp4,.mp4,high,none,102158553,102158553,102158569,7.9971,59.3115,0.0004,0.0006,4.6426,5.6535,7.3213,0.0517,60.4204,0.0,140.1657,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000539.mp4,.mp4,high,none,102977296,102977296,102977312,7.9966,56.7552,0.0004,0.0006,4.5656,5.6261,7.2883,0.0501,61.5021,0.0,137.8579,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000540.mp4,.mp4,high,none,86913582,86913582,86913598,7.9975,46.8853,0.0005,0.0007,4.5733,5.6171,7.3492,0.0501,51.1666,0.0,117.76,,2026-08-13T11:05:56
D3,B,python,0,20260801,d3_000541.mp4,.mp4,high,none,32427252,32427252,32427268,7.9971,17.7132,0.0004,0.0004,4.6541,5.6478,7.302,0.0511,8.6566,0.0,46.1123,,2026-08-13T11:05:56
