corpus,config,kem,replicate,seed,file,extension,family,route,size_bytes,payload_bytes,cipher_bytes,entropy_bits_per_byte,t_io_ms,t_entropy_ms,t_compress_ms,t_kem_keygen_ms,t_kem_encaps_ms,t_kem_decaps_ms,t_kdf_ms,t_aes_encrypt_ms,t_aes_decrypt_ms,t_total_ms,verified,timestamp
D1,B,python,0,20260801,lx_neon.h,.h,low,none,448,448,464,5.2426,0.025,0.0002,0.0003,4.4303,5.6418,7.3508,0.0215,0.005,0.0,17.5253,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_neponset.c,.c,low,none,11972,11972,11988,5.5532,0.0292,0.0003,0.0003,4.4504,5.5962,7.3885,0.019,0.0069,0.0,17.9314,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_neponset.h,.h,low,none,865,865,881,5.3542,0.0242,0.0002,0.0003,4.4507,5.6113,7.362,0.0175,0.004,0.0,17.5281,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nested.c,.c,low,none,53274,53274,53290,5.5446,0.0302,0.0001,0.0003,4.43,5.6323,7.3547,0.0195,0.0175,0.0,19.6098,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_net2big-setup.c,.c,low,none,12503,12503,12519,5.4505,0.0286,0.0002,0.0003,4.4298,5.6052,7.3232,0.0198,0.008,0.0,17.8722,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nettel.c,.c,low,none,4304,4304,4320,5.2641,0.0266,0.0002,0.0003,4.4545,5.5928,7.3791,0.025,0.0069,0.0,17.6532,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nettel.h,.h,low,none,3204,3204,3220,4.9971,0.0283,0.0003,0.0003,4.4055,5.5459,7.1081,0.0164,0.0044,0.0,17.2359,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_netwinder-hw.c,.c,low,none,15199,15199,15215,5.5228,0.0251,0.0002,0.0003,4.4093,5.6496,7.4275,0.0199,0.0084,0.0,18.094,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_netwinder-pci.c,.c,low,none,1358,1358,1374,5.3291,0.0279,0.0003,0.0003,4.4031,5.6478,7.6563,0.0198,0.0046,0.0,17.8341,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nfblock.c,.c,low,none,4363,4363,4379,5.3478,0.0252,0.0003,0.0003,4.5583,5.8469,7.5056,0.0446,0.01,0.0,18.1731,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nfcon.c,.c,low,none,3885,3885,3901,5.1595,0.0452,0.0004,0.0003,4.5459,5.7566,7.5056,0.0417,0.009,0.0,18.0725,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nfeth.c,.c,low,none,6574,6574,6590,5.4067,0.0878,0.0005,0.0003,4.5403,5.81,7.5175,0.0258,0.0073,0.0,18.2523,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nommu.c,.c,low,none,6049,6049,6065,5.4183,0.0289,0.0005,0.0005,4.4506,5.6276,7.3628,0.0187,0.0057,0.0,17.7095,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_note.c,.c,low,none,402,402,418,5.3308,0.0241,0.0003,0.0003,4.5941,5.6437,7.362,0.0207,0.0043,0.0,17.6979,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_npcm7xx.c,.c,low,none,555,555,571,5.5238,0.0268,0.0002,0.0003,4.4556,5.6144,7.4015,0.0274,0.0047,0.0,17.5897,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nubus.h,.h,low,none,1310,1310,1326,5.2212,0.0294,0.0003,0.0003,4.4423,5.6029,7.3622,0.0209,0.0044,0.0,17.5375,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_numa.c,.c,low,none,6985,6985,7001,5.4347,0.0265,0.0003,0.0004,4.4522,5.6287,7.4026,0.0391,0.0097,0.0,17.8346,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_numa.h,.h,low,none,1373,1373,1389,5.2642,0.0408,0.0004,0.0004,4.4682,6.0713,7.3572,0.0262,0.0066,0.0,18.0534,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nvhe.h,.h,low,none,1785,1785,1801,5.1813,0.0335,0.0002,0.0004,4.4507,5.6005,7.361,0.0301,0.0063,0.0,17.5886,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nvram.c,.c,low,none,7055,7055,7071,5.5221,0.0354,0.0003,0.0003,4.4198,5.6371,7.3547,0.0201,0.0071,0.0,17.7365,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_nwflash.h,.h,low,none,204,204,220,5.0883,0.0365,0.0003,0.0003,4.4265,5.6404,7.3507,0.035,0.0056,0.0,17.5571,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_objstrip.c,.c,low,none,6503,6503,6519,5.2161,0.0429,0.0004,0.0006,4.4472,5.6023,7.368,0.0363,0.0088,0.0,17.7656,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_ocpi.c,.c,low,none,2261,2261,2277,5.5637,0.0412,0.0005,0.0005,4.4817,5.6263,7.3744,0.0341,0.0064,0.0,17.6904,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_ocram.c,.c,low,none,4564,4564,4580,5.4209,0.0341,0.0003,0.0004,4.4116,5.6224,7.2997,0.0212,0.0061,0.0037,17.577,ok,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-dma.c,.c,low,none,21404,21404,21420,5.4724,0.0281,0.0003,0.0006,4.4594,5.5767,7.3424,0.0196,0.0095,0.0,18.2697,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-hotplug.c,.c,low,none,1528,1528,1544,5.3357,0.0254,0.0002,0.0003,4.4478,5.5888,7.2713,0.0243,0.0055,0.0,17.4477,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-iommu.c,.c,low,none,3123,3123,3139,5.292,0.0366,0.0003,0.0004,4.4577,5.6857,7.2592,0.0235,0.0054,0.0,17.5969,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-mpuss-lowpower.c,.c,low,none,14328,14328,14344,5.4243,0.0357,0.0002,0.0003,4.4803,5.7238,7.2916,0.021,0.0081,0.0,18.1245,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-secure.c,.c,low,none,6332,6332,6348,5.3714,0.0269,0.0002,0.0006,4.9457,5.5395,7.2915,0.0195,0.0062,0.0,18.0754,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-secure.h,.h,low,none,2869,2869,2885,5.6263,0.027,0.0002,0.0003,4.3963,5.5647,7.3001,0.022,0.0061,0.0,17.4369,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-smp.c,.c,low,none,12364,12364,12380,5.3764,0.03,0.0003,0.0002,4.4067,5.516,7.2077,0.0186,0.0071,0.0,17.6603,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-wakeupgen.c,.c,low,none,16986,16986,17002,5.5005,0.0266,0.0002,0.0002,4.3127,5.4628,7.15,0.0161,0.008,0.0,17.6102,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap-wakeupgen.h,.h,low,none,1076,1076,1092,5.4159,0.0236,0.0002,0.0003,4.3327,5.5234,7.3492,0.0513,0.009,0.0,17.3857,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap2-restart.c,.c,low,none,1607,1607,1623,5.0692,0.0522,0.0008,0.0003,4.4453,5.6233,7.2795,0.0476,0.0122,0.0,17.5805,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap24xx.h,.h,low,none,2525,2525,2541,5.2271,0.0438,0.0005,0.0003,4.4401,5.5842,7.5048,0.0369,0.0079,0.0,17.7428,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap3-restart.c,.c,low,none,938,938,954,5.1184,0.0391,0.0009,0.0003,4.4076,5.5671,7.3046,0.0516,0.0154,0.0,17.4759,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap34xx.h,.h,low,none,1781,1781,1797,5.2242,0.0502,0.0006,0.0003,4.3172,5.4593,7.1767,0.0387,0.009,0.0,17.158,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap4-common.c,.c,low,none,9045,9045,9061,5.3916,0.0503,0.0004,0.0003,4.3332,5.5252,7.2899,0.0403,0.0103,0.0,17.6074,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap4-restart.c,.c,low,none,675,675,691,5.0397,0.0454,0.0007,0.0004,4.4138,5.604,7.4238,0.0327,0.0059,0.0,17.5985,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap4-sar-layout.h,.h,low,none,2474,2474,2490,5.4228,0.0457,0.0004,0.0005,4.4411,5.6728,7.4378,0.0506,0.0099,0.0,17.7959,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap44xx.h,.h,low,none,2001,2001,2017,5.22,0.0528,0.0009,0.0004,4.4929,5.6381,7.3377,0.0483,0.01,0.0,17.7171,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap54xx.h,.h,low,none,1403,1403,1419,5.2949,0.0532,0.0008,0.0003,4.4355,5.6399,7.3351,0.0295,0.0067,0.0,17.5887,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_device.c,.c,low,none,16198,16198,16214,5.1844,0.0327,0.0002,0.0004,4.43,5.5513,7.3345,0.0262,0.018,0.0,18.0319,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_device.h,.h,low,none,2432,2432,2448,5.2447,0.0362,0.0007,0.0003,4.4561,5.6185,9.0343,0.0484,0.0098,0.0,19.3441,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod.c,.c,low,none,115685,115685,115701,5.2475,0.0686,0.0006,0.0003,4.4418,5.643,7.3421,0.0479,0.0384,0.0,20.2754,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod.h,.h,low,none,26664,26664,26680,5.4503,0.0525,0.0006,0.0003,4.4264,5.6537,7.3167,0.0471,0.0164,0.0,18.574,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_2420_data.c,.c,low,none,10256,10256,10272,5.401,0.0518,0.0006,0.0003,4.4859,5.5458,7.2578,0.0376,0.0085,0.0,17.7677,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_2430_data.c,.c,low,none,15936,15936,15952,5.4584,0.0334,0.0003,0.0003,4.4034,5.5379,7.2471,0.019,0.0083,0.0,17.8656,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_2xxx_3xxx_ipblock_data.c,.c,low,none,1680,1680,1696,5.4373,0.0265,0.0002,0.0003,4.3721,5.569,7.2659,0.019,0.0043,0.0,17.3427,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_2xxx_interconnect_data.c,.c,low,none,6883,6883,6899,5.392,0.027,0.0002,0.0003,4.3853,5.5322,7.276,0.0213,0.0071,0.0,17.4985,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_2xxx_ipblock_data.c,.c,low,none,15837,15837,15853,5.4651,0.0304,0.0003,0.0006,4.381,5.8342,7.2722,0.0284,0.0175,0.0,18.1792,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_3xxx_data.c,.c,low,none,68947,68947,68963,5.4644,0.0421,0.0003,0.0003,4.3885,5.5743,7.2716,0.0219,0.0203,0.0,19.9374,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_81xx_data.c,.c,low,none,34421,34421,34437,5.5416,0.0317,0.0003,0.0003,4.4102,5.6127,7.426,0.0504,0.0165,0.0,18.9032,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_common_data.c,.c,low,none,2539,2539,2555,5.3716,0.0474,0.0008,0.0003,4.4551,5.6448,7.3865,0.032,0.0147,0.0,17.7069,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_common_data.h,.h,low,none,4391,4391,4407,4.758,0.0341,0.0004,0.0003,4.4459,5.6318,7.3462,0.0233,0.0062,0.0,17.6553,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_hwmod_common_ipblock_data.c,.c,low,none,1225,1225,1241,5.3987,0.0286,0.0002,0.0003,4.4653,5.6377,7.3995,0.0256,0.0055,0.0,17.6382,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_opp_data.h,.h,low,none,3106,3106,3122,5.1582,0.0364,0.0007,0.0003,4.438,5.6553,7.3516,0.0291,0.0059,0.0,17.6555,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_phy_internal.c,.c,low,none,1320,1320,1336,5.4516,0.028,0.0003,0.0003,4.435,5.6132,7.3259,0.0179,0.0042,0.0,17.4971,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_omap_twl.c,.c,low,none,7099,7099,7115,5.5751,0.0246,0.0002,0.0003,4.4516,5.5809,7.3288,0.027,0.0067,0.0,17.6619,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opcodes-sec.h,.h,low,none,367,367,383,5.407,0.0241,0.0002,0.0003,4.3531,5.5483,7.2503,0.0208,0.0043,0.0,17.2485,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opcodes-virt.h,.h,low,none,710,710,726,5.4802,0.0279,0.0002,0.0004,4.3744,5.5686,7.4248,0.0298,0.0048,0.0,17.5018,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opcodes.c,.c,low,none,2196,2196,2212,5.1508,0.0299,0.0003,0.0003,4.4558,5.6371,7.3512,0.0239,0.0086,0.0,17.6172,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opcodes.h,.h,low,none,8488,8488,8504,5.2048,0.0312,0.0003,0.0003,4.4405,5.5953,7.3482,0.0174,0.0059,0.0,17.7627,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_openprom.h,.h,low,none,8488,8488,8504,5.1975,0.0282,0.0003,0.0005,4.4429,5.6245,7.3332,0.0206,0.0068,0.0,17.7914,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_oplib.h,.h,low,none,10106,10106,10122,4.8706,0.0286,0.0003,0.0003,4.4449,5.6391,7.3616,0.0195,0.0066,0.0,17.8979,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opp.h,.h,low,none,599,599,615,5.3632,0.0251,0.0003,0.0003,4.4327,5.6071,7.3258,0.0202,0.0046,0.0,17.4707,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opp2420_data.c,.c,low,none,5188,5188,5204,5.4557,0.0269,0.0002,0.0003,4.459,5.6153,7.461,0.0205,0.0055,0.0,17.7774,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opp2430_data.c,.c,low,none,5113,5113,5129,5.4544,0.0277,0.0002,0.0003,4.453,5.6273,7.3527,0.0184,0.0213,0.0,17.7018,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opp2xxx.h,.h,low,none,16060,16060,16076,5.4808,0.0276,0.0002,0.0003,4.467,5.649,7.5117,0.0208,0.0077,0.0,18.3298,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opp3xxx_data.c,.c,low,none,2792,2792,2808,5.4427,0.0282,0.0003,0.0003,4.6236,5.6922,7.454,0.0507,0.0094,0.0,17.9979,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opp4xxx_data.c,.c,low,none,4107,4107,4123,5.4157,0.0552,0.0009,0.0003,4.3559,5.6595,7.5166,0.0533,0.0117,0.0,17.8326,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opp_data.c,.c,low,none,2034,2034,2050,4.8939,0.048,0.0008,0.0003,4.5652,5.795,7.9266,0.0447,0.0117,0.0,18.5174,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_opt-arm.c,.c,low,none,10580,10580,10596,5.3337,0.0487,0.0006,0.0003,4.5618,5.7344,7.5196,0.0438,0.011,0.0,18.4101,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_orc_header.h,.h,low,none,444,444,460,5.249,0.0494,0.0006,0.0004,4.4978,5.6718,7.2788,0.047,0.0086,0.0,17.6297,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_orc_lookup.h,.h,low,none,1030,1030,1046,5.1491,0.0493,0.0009,0.0004,4.493,5.6087,7.3592,0.049,0.0092,0.0,17.6629,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_orc_types.h,.h,low,none,1827,1827,1843,5.1797,0.0519,0.0005,0.0004,4.4761,5.6733,7.3839,0.05,0.0079,0.0,17.765,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_orion-gpio.h,.h,low,none,1026,1026,1042,5.0446,0.0516,0.0008,0.0004,4.516,5.5893,7.2812,0.0522,0.009,0.0,17.5928,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_orion5x.h,.h,low,none,5740,5740,5756,5.2824,0.0574,0.0006,0.0006,4.4173,5.5843,7.3727,0.0278,0.0067,0.0,17.6814,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_osf_sys.c,.c,low,none,32840,32840,32856,5.2809,0.0335,0.0003,0.0003,4.4639,5.6058,7.3449,0.0186,0.0113,0.0,18.7965,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_oss.c,.c,low,none,4782,4782,4798,5.3628,0.0335,0.0003,0.0003,4.4425,5.6279,7.3546,0.0206,0.0063,0.0,17.6866,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_outercache.h,.h,low,none,3388,3388,3404,4.917,0.0282,0.0003,0.0003,4.453,5.6231,7.342,0.0192,0.0056,0.0,17.6181,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_p2m.c,.c,low,none,5263,5263,5279,5.2995,0.0273,0.0003,0.0003,4.4602,5.6055,7.3433,0.0185,0.0057,0.0,17.6493,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_page-def.h,.h,low,none,311,311,327,5.3501,0.0246,0.0002,0.0003,4.4164,5.6052,7.3276,0.0238,0.0048,0.0,17.449,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_page-nommu.h,.h,low,none,786,786,802,5.1254,0.0263,0.0002,0.0003,4.4197,5.5621,7.2918,0.0203,0.0042,0.0,17.3845,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_page.h,.h,low,none,3856,3856,3872,5.4133,0.0277,0.0003,0.0004,4.4449,5.6142,7.3248,0.0215,0.0064,0.0,17.5906,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_page_alloc.c,.c,low,none,6987,6987,7003,5.069,0.0277,0.0003,0.0003,4.435,5.5805,7.2996,0.0194,0.0061,0.0,17.6234,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_page_mm.h,.h,low,none,3579,3579,3595,5.423,0.0249,0.0003,0.0003,4.4144,5.5685,7.2797,0.0167,0.0047,0.0,17.4471,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_page_no.h,.h,low,none,1218,1218,1234,5.3425,0.0266,0.0002,0.0003,4.4006,5.5247,7.3358,0.0234,0.0046,0.0,17.3893,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_page_offset.h,.h,low,none,266,266,282,5.2296,0.0278,0.0003,0.0003,4.4455,5.6335,7.3575,0.0234,0.0044,0.0,17.5385,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pageattr.c,.c,low,none,5349,5349,5365,5.0339,0.0287,0.0004,0.0005,4.4915,5.5972,7.3643,0.0186,0.0061,0.0,17.7109,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pal.h,.h,low,none,1089,1089,1105,5.051,0.0277,0.0002,0.0003,4.4715,5.6207,7.374,0.0192,0.0045,0.0,17.5848,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_param.h,.h,low,none,267,267,283,5.29,0.0236,0.0002,0.0003,4.4373,5.6106,7.3442,0.0197,0.0038,0.0,17.4805,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_paravirt.c,.c,low,none,7473,7473,7489,5.4007,0.0256,0.0002,0.0003,4.509,5.607,7.3853,0.0201,0.0062,0.0,17.8235,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_paravirt.h,.h,low,none,640,640,656,5.2318,0.0251,0.0002,0.0003,4.4091,5.6262,7.3366,0.0162,0.0036,0.0,17.4675,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_parport.h,.h,low,none,866,866,882,5.318,0.0309,0.0002,0.0003,4.4812,5.627,7.3787,0.0263,0.0046,0.0,17.6126,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_patch-scs.c,.c,low,none,8251,8251,8267,5.2215,0.0285,0.0002,0.0004,4.4642,5.6438,7.4247,0.0239,0.0081,0.0,17.9101,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_patch.c,.c,low,none,3112,3112,3128,5.3814,0.0285,0.0002,0.0003,4.579,5.7381,7.4599,0.0459,0.0099,0.0,18.0085,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_patching.c,.c,low,none,5635,5635,5651,5.2576,0.0514,0.0006,0.0003,4.6026,5.6766,9.2684,0.0474,0.0128,0.0,19.8932,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pauth.c,.c,low,none,4984,4984,5000,5.4187,0.0517,0.0005,0.0003,4.5216,5.7282,7.5926,0.0432,0.0127,0.0,18.1605,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pc873xx.c,.c,low,none,1829,1829,1845,5.3951,0.0468,0.0005,0.0003,4.574,5.7091,7.4457,0.044,0.0079,0.0,17.9398,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pc873xx.h,.h,low,none,663,663,679,5.2216,0.045,0.0009,0.0003,4.5712,5.9367,7.8241,0.0534,0.0314,0.0,18.5832,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pch_pic.c,.c,low,none,12318,12318,12334,5.4403,0.0546,0.0005,0.0004,4.6882,5.8819,7.4434,0.0494,0.0131,0.0,18.6332,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pci-bridge.h,.h,low,none,1089,1089,1105,5.1971,0.0518,0.0009,0.0004,4.53,5.6952,7.505,0.0503,0.0089,0.0,17.9447,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pci-sysfs.c,.c,low,none,11113,11113,11129,5.0286,0.053,0.001,0.0003,4.6405,5.7643,7.4937,0.0494,0.0125,0.0,18.4944,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pci.c,.c,low,none,6686,6686,6702,5.4738,0.052,0.0005,0.0003,4.573,5.8287,7.6501,0.0567,0.0118,0.0,18.451,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pci.h,.h,low,none,1069,1069,1085,5.3327,0.0543,0.0005,0.0004,4.6282,5.832,7.5955,0.0517,0.0108,0.0,18.2794,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pci_impl.h,.h,low,none,6591,6591,6607,5.1235,0.0894,0.0006,0.0004,4.7663,6.0336,7.7089,0.0524,0.0137,0.0,18.9617,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pci_iommu.c,.c,low,none,25889,25889,25905,5.2247,0.0724,0.0006,0.0004,4.7247,5.8971,7.7734,0.0528,0.0177,0.0,19.6252,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pcibios.c,.c,low,none,2234,2234,2250,5.3662,0.0542,0.0004,0.0003,4.7235,5.9327,7.8052,0.0582,0.011,0.0,18.7252,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pcie.c,.c,low,none,7617,7617,7633,5.5803,0.06,0.001,0.0005,4.7211,5.8733,7.7731,0.0545,0.0112,0.0,18.826,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pcie.h,.h,low,none,1224,1224,1240,4.8599,0.0559,0.0006,0.0005,4.7122,5.8259,7.6935,0.0558,0.0107,0.0,18.4788,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pcmcia.c,.c,low,none,2671,2671,2687,5.4664,0.0546,0.0007,0.0003,4.7231,5.895,7.6974,0.0646,0.0111,0.0,18.5999,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pdata-quirks.c,.c,low,none,16606,16606,16622,5.5799,0.0593,0.0011,0.0003,4.7457,5.8942,7.7242,0.0567,0.0155,0.0,19.1886,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_percpu.h,.h,low,none,5255,5255,5271,5.1793,0.0661,0.0005,0.0005,4.7901,5.8208,7.6675,0.0504,0.0124,0.0,18.6681,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_perf_callchain.c,.c,low,none,2974,2974,2990,5.0971,0.0552,0.0008,0.0003,4.6943,5.8979,7.8243,0.054,0.0106,0.0,18.7138,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_perf_event.c,.c,low,none,22813,22813,22829,5.4362,0.0613,0.0006,0.0003,4.7594,5.9327,7.734,0.0506,0.0152,0.0,19.503,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_perf_event.h,.h,low,none,536,536,552,5.3268,0.0559,0.0011,0.0005,4.6781,5.8567,8.2119,0.0571,0.0098,0.0,18.9665,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_perf_regs.c,.c,low,none,1129,1129,1145,5.4924,0.0544,0.0009,0.0003,4.5734,5.8192,7.615,0.0504,0.01,0.0,18.2254,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_perf_regs.h,.h,low,none,1065,1065,1081,4.6784,0.0533,0.0005,0.0004,4.6835,6.0094,7.5652,0.0564,0.0174,0.0,18.5012,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgalloc.h,.h,low,none,986,986,1002,5.4097,0.0525,0.0008,0.0004,4.5987,5.748,7.5881,0.0499,0.0093,0.0,18.1642,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgd.c,.c,low,none,1459,1459,1475,5.4307,0.054,0.0006,0.0004,4.5846,5.7926,7.5212,0.0519,0.0099,0.0,18.1265,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgtable-2level-hwdef.h,.h,low,none,3479,3479,3495,5.3617,0.0576,0.0006,0.0005,4.5982,5.7641,7.6189,0.0491,0.0098,0.0,18.2646,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgtable-2level-types.h,.h,low,none,1333,1333,1349,5.1465,0.0578,0.0004,0.0006,4.6061,5.8063,7.5191,0.0489,0.0087,0.0,18.1574,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgtable-2level.h,.h,low,none,8996,8996,9012,5.3554,0.0588,0.0007,0.0003,4.5826,5.7477,7.4969,0.0519,0.0124,0.0054,18.3458,ok,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgtable-3level-hwdef.h,.h,low,none,4578,4578,4594,5.5152,0.0519,0.0004,0.0003,4.5729,5.8188,8.0826,0.0537,0.0113,0.0,18.8244,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgtable-3level-types.h,.h,low,none,1389,1389,1405,5.217,0.055,0.0009,0.0003,4.5958,5.7291,7.4837,0.0594,0.0174,0.0,18.0502,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgtable-3level.h,.h,low,none,8383,8383,8399,5.5012,0.0543,0.0004,0.0003,4.5334,5.8139,7.7103,0.0493,0.0124,0.0,18.5125,,2026-08-13T09:47:24
D1,B,python,0,20260801,lx_pgtable-bits-arcv2.h,.h,low,none,5059,5059,5075,5.4725,0.0552,0.0004,0.0004,4.6649,5.7817,7.744,0.0496,0.0219,0.0,18.564,,2026-08-13T09:47:24
